[315.5202   357.35553  -13.814912],[315.0705   365.56265   -9.497752],[314.77072  371.03406   -7.770888],[314.09616  383.3447    -9.497752],[307.38806 355.53796 -12.95148],[297.6632   357.74902   -9.497752],[293.40976  360.2599    -6.044024],[287.5636    366.79932     1.7268641],[2.9174213e+02 3.6565631e+02 5.9604645e-08],[298.6563    364.66324    -4.3171597],[304.12772  364.96304   -6.907456],[309.59912 365.26285  -8.63432],[305.96402 381.52713  -8.63432],[308.0064   369.29144   -7.770888],[297.13858  367.32397   -3.453728],[292.66025   373.93835    -4.3171597],[294.40286   367.17407    -1.7268639],[288.78156    369.61        -0.86343193],[302.53503  368.99164   -6.044024],[297.9068   378.34174   -6.907456],[289.1563    362.77072    -1.7268639],[295.92062   364.51334    -1.7268639],[325.17014 356.51233 -12.95148],[334.59518  359.7727   -10.361184],[339.91666  362.8082    -7.770888],[3.4645612e+02 3.6865436e+02 5.9604645e-08],[342.35257   368.4295     -1.7268639],[332.85257  366.537     -6.044024],[328.74902  366.31213   -7.770888],[321.9098   365.93738   -9.497752],[323.7461   382.50146   -9.497752],[323.05276  370.1159    -7.770888],[334.07053  369.34766   -5.180592],[339.24213  375.11884   -5.180592],[338.17407   369.5725     -2.5902958],[342.12772   372.53308    -2.5902958],[328.52417  370.4157    -6.907456],[332.1031   380.2155    -7.770888],[343.8703    365.76874    -4.3171597],[338.32397  366.8368    -3.453728]
[315.59515  355.98767  -13.814912],[315.14545  364.1948    -9.497752],[314.84564 369.6662   -8.63432],[314.1711   381.97684   -9.497752],[307.463   354.17014 -12.95148],[297.73816  356.38116  -10.361184],[292.04193  360.18494   -6.044024],[287.63855   365.43146     1.7268641],[2.9181708e+02 3.6428848e+02 5.9604645e-08],[298.73126  363.29538   -5.180592],[304.20267  363.59518   -6.907456],[309.67407  363.895     -9.497752],[304.59616 381.45218  -8.63432],[308.0064   369.29144   -7.770888],[297.13858   367.32397    -4.3171597],[292.7352    372.57053    -4.3171597],[294.4778    365.8062     -1.7268639],[288.8565    368.24213    -1.7268639],[302.61     367.62378   -6.044024],[297.98175  376.97388   -6.907456],[289.1563    362.77072    -2.5902958],[295.99557   363.14548    -2.5902958],[325.2451   355.14447  -13.814912],[334.67014  358.40485  -11.224616],[339.91666  362.8082    -7.770888],[346.45612    368.65436     -0.86343193],[342.35257   368.4295     -1.7268639],[332.92752  365.16913   -6.044024],[328.82397  364.94427   -7.770888],[321.98474  364.56952   -9.497752],[323.7461   382.50146   -9.497752],[323.05276 370.1159   -8.63432],[334.07053  369.34766   -5.180592],[339.24213  375.11884   -6.044024],[338.17407  369.5725    -3.453728],[343.49557   372.60803    -2.5902958],[328.59912  369.04785   -6.907456],[332.17804  378.84766   -7.770888],[343.8703    365.76874    -4.3171597],[338.32397  366.8368    -3.453728]
[315.59515 355.98767 -12.95148],[315.14545  364.1948    -9.497752],[314.77072  371.03406   -7.770888],[314.09616 383.3447   -8.63432],[307.38806  355.53796  -12.088048],[297.6632   357.74902   -9.497752],[292.04193  360.18494   -6.044024],[286.27072   365.3565      1.7268641],[290.37427    365.58136      0.86343205],[298.73126   363.29538    -4.3171597],[302.83484  363.52023   -6.907456],[309.67407 363.895    -8.63432],[305.96402  381.52713   -7.770888],[308.0064   369.29144   -6.907456],[297.13858  367.32397   -3.453728],[292.66025   373.93835    -4.3171597],[294.40286    367.17407     -0.86343193],[288.78156    369.61        -0.86343193],[302.53503  368.99164   -5.180592],[297.9068   378.34174   -6.044024],[287.78845   362.69577    -1.7268639],[294.55276   364.4384     -1.7268639],[325.2451  355.14447 -12.95148],[334.67014  358.40485  -10.361184],[339.91666  362.8082    -6.907456],[3.4645612e+02 3.6865436e+02 5.9604645e-08],[342.42752    367.06165     -0.86343193],[334.29538  365.24408   -5.180592],[328.82397  364.94427   -7.770888],[321.98474 364.56952  -8.63432],[323.7461  382.50146  -8.63432],[323.05276  370.1159    -7.770888],[334.07053   369.34766    -4.3171597],[339.24213  375.11884   -5.180592],[338.17407   369.5725     -2.5902958],[343.5705    371.24017    -1.7268639],[329.89203  370.49066   -6.044024],[332.1031   380.2155    -6.907456],[343.94525  364.40088   -3.453728],[338.39893   365.46893    -2.5902958]
[315.59515  355.98767  -13.814912],[315.14545  364.1948   -10.361184],[314.77072 371.03406  -8.63432],[314.09616  383.3447    -9.497752],[306.09515 354.09518 -12.95148],[297.73816  356.38116  -10.361184],[292.11688  358.81708   -6.907456],[287.63855    365.43146      0.86343205],[2.9181708e+02 3.6428848e+02 5.9604645e-08],[298.73126  363.29538   -5.180592],[302.83484  363.52023   -7.770888],[309.67407  363.895     -9.497752],[304.59616 381.45218  -8.63432],[308.0064   369.29144   -7.770888],[297.13858   367.32397    -4.3171597],[292.7352    372.57053    -4.3171597],[294.4778    365.8062     -1.7268639],[288.8565    368.24213    -1.7268639],[302.53503  368.99164   -6.044024],[297.9068   378.34174   -6.907456],[289.23126   361.40286    -2.5902958],[295.99557   363.14548    -2.5902958],[323.87723  355.06952  -13.814912],[333.30228  358.3299   -11.224616],[338.54883  362.73325   -7.770888],[345.08826    368.5794      -0.86343193],[340.9847    368.35455    -1.7268639],[332.92752  365.16913   -6.044024],[327.45612  364.86932   -7.770888],[321.98474  364.56952   -9.497752],[323.7461   382.50146   -9.497752],[321.68494  370.04095   -7.770888],[334.07053  369.34766   -5.180592],[337.87427  375.04388   -6.044024],[338.17407  369.5725    -3.453728],[342.12772   372.53308    -2.5902958],[328.52417  370.4157    -6.907456],[332.1031   380.2155    -7.770888],[342.50247   365.6938     -4.3171597],[336.95612  366.76184   -3.453728]
[315.59515  355.98767  -13.814912],[315.14545  364.1948    -9.497752],[314.84564  369.6662    -7.770888],[314.09616  383.3447    -9.497752],[306.09515 354.09518 -12.95148],[297.6632   357.74902   -9.497752],[292.04193  360.18494   -6.044024],[286.27072   365.3565      1.7268641],[2.9037427e+02 3.6558136e+02 5.9604645e-08],[298.73126  363.29538   -5.180592],[302.83484  363.52023   -6.907456],[308.3062  363.82004  -8.63432],[304.59616 381.45218  -8.63432],[308.0064   369.29144   -7.770888],[297.13858   367.32397    -4.3171597],[292.7352    372.57053    -4.3171597],[294.4778    365.8062     -1.7268639],[288.8565     368.24213     -0.86343193],[302.53503  368.99164   -6.044024],[297.9068   378.34174   -6.907456],[287.78845   362.69577    -2.5902958],[294.62772   363.07053    -2.5902958],[325.2451  355.14447 -12.95148],[334.67014  358.40485  -11.224616],[338.54883  362.73325   -7.770888],[3.4508826e+02 3.6857941e+02 5.9604645e-08],[340.9847    368.35455    -1.7268639],[332.92752  365.16913   -6.044024],[328.82397  364.94427   -7.770888],[321.98474  364.56952   -9.497752],[323.7461  382.50146  -8.63432],[321.68494  370.04095   -7.770888],[334.07053  369.34766   -5.180592],[337.87427  375.04388   -5.180592],[338.17407   369.5725     -2.5902958],[342.12772   372.53308    -2.5902958],[328.52417  370.4157    -6.907456],[332.1031   380.2155    -7.770888],[343.8703    365.76874    -4.3171597],[336.95612  366.76184   -3.453728]
[315.39844  353.48224  -14.678344],[315.00494  363.05722  -10.361184],[314.7801   368.52863   -9.497752],[314.27417  380.8393   -10.361184],[305.8797   351.72095  -13.814912],[297.50397  355.4872   -10.361184],[293.28796  358.05426   -6.907456],[287.53552    364.66864      0.86343205],[291.69528    363.46945     -0.86343193],[298.59076  362.3827    -5.180592],[304.06213  362.60754   -7.770888],[309.58978  361.46454   -9.497752],[304.75543  379.07794   -9.497752],[307.94086 368.24756  -8.63432],[298.42212   366.4862     -4.3171597],[292.72586  371.7328    -5.180592],[295.7426    365.00592    -2.5902958],[290.1588    367.51678    -1.7268639],[302.52563  366.65485   -6.907456],[298.02863  376.06116   -7.770888],[289.072    360.62134   -3.453728],[295.85504   362.27026    -2.5902958],[323.60553  353.81952  -13.814912],[333.06805  356.94873  -12.088048],[338.3708   361.27716   -9.497752],[344.92902   368.39746    -1.7268639],[340.88165  366.86096   -3.453728],[332.787    363.788     -7.770888],[327.3156   363.56314   -9.497752],[321.84418  363.3383   -10.361184],[322.4813   381.17657  -10.361184],[321.61932 368.8097   -8.63432],[333.9862   367.94775   -6.044024],[337.86487  373.5878    -6.907456],[336.72192   368.06018    -4.3171597],[342.08087   371.02075    -4.3171597],[328.45862  369.09076   -7.770888],[330.80084 378.77814  -8.63432],[342.36194  364.1815    -6.044024],[336.83435  365.32446   -5.180592]
[316.963    356.06262  -13.814912],[316.5133   364.26974   -9.497752],[316.2135  369.74115  -8.63432],[315.53897  382.0518    -9.497752],[307.463   354.17014 -12.95148],[299.10602  356.45612  -10.361184],[293.4847   358.89203   -6.044024],[287.63855    365.43146      0.86343205],[2.9181708e+02 3.6428848e+02 5.9604645e-08],[298.73126  363.29538   -5.180592],[304.20267  363.59518   -6.907456],[309.67407 363.895    -8.63432],[306.03897 380.15927  -8.63432],[309.44922  367.99854   -7.770888],[298.5064    367.39893    -4.3171597],[292.7352    372.57053    -4.3171597],[295.84567   365.88116    -1.7268639],[290.22437   368.31708    -1.7268639],[302.61     367.62378   -6.044024],[299.3496   377.04883   -6.907456],[289.23126   361.40286    -2.5902958],[295.99557   363.14548    -2.5902958],[325.2451  355.14447 -12.95148],[334.67014  358.40485  -11.224616],[339.9916   361.44037   -7.770888],[346.53107    367.2865      -0.86343193],[342.42752   367.06165    -1.7268639],[334.29538  365.24408   -6.044024],[328.82397  364.94427   -7.770888],[323.35257  364.64447   -9.497752],[325.18887  381.20856   -9.497752],[323.12772  368.74805   -7.770888],[335.5133   368.05475   -5.180592],[339.31708  373.75098   -6.044024],[339.61685  368.2796    -3.453728],[343.5705    371.24017    -2.5902958],[329.96698  369.1228    -6.907456],[332.17804  378.84766   -7.770888],[345.3131    364.47583    -4.3171597],[338.39893  365.46893   -3.453728]
[315.59515  355.98767  -13.814912],[315.14545  364.1948   -10.361184],[314.84564 369.6662   -8.63432],[314.09616  383.3447    -9.497752],[307.463   354.17014 -12.95148],[297.73816  356.38116  -10.361184],[293.40976  360.2599    -6.907456],[287.63855    365.43146      0.86343205],[291.74213    365.6563      -0.86343193],[298.73126  363.29538   -5.180592],[304.20267  363.59518   -7.770888],[309.67407  363.895     -9.497752],[305.96402 381.52713  -8.63432],[308.0064   369.29144   -7.770888],[297.13858   367.32397    -4.3171597],[292.7352   372.57053   -5.180592],[294.40286   367.17407    -1.7268639],[288.78156   369.61       -1.7268639],[302.53503  368.99164   -6.044024],[297.9068   378.34174   -6.907456],[289.1563    362.77072    -2.5902958],[295.99557   363.14548    -2.5902958],[325.2451   355.14447  -13.814912],[334.67014  358.40485  -11.224616],[339.91666  362.8082    -7.770888],[346.45612    368.65436     -0.86343193],[342.35257   368.4295     -1.7268639],[332.92752  365.16913   -6.044024],[328.82397  364.94427   -7.770888],[321.98474  364.56952   -9.497752],[323.7461   382.50146   -9.497752],[323.05276 370.1159   -8.63432],[334.07053  369.34766   -5.180592],[339.24213  375.11884   -6.044024],[338.17407  369.5725    -3.453728],[342.12772   372.53308    -2.5902958],[328.52417  370.4157    -6.907456],[332.1031   380.2155    -7.770888],[343.8703    365.76874    -4.3171597],[337.03107  365.39398   -3.453728]
[316.963   356.06262 -12.95148],[316.5133   364.26974   -9.497752],[316.2135   369.74115   -7.770888],[315.53897 382.0518   -8.63432],[307.463   354.17014 -12.95148],[299.03107  357.82397   -9.497752],[293.40976  360.2599    -6.044024],[287.63855   365.43146     1.7268641],[291.81708    364.28848      0.86343205],[298.73126   363.29538    -4.3171597],[304.20267  363.59518   -6.907456],[309.67407 363.895    -8.63432],[305.96402 381.52713  -8.63432],[309.37427  369.3664    -6.907456],[298.5064   367.39893   -3.453728],[292.7352    372.57053    -4.3171597],[295.84567    365.88116     -0.86343193],[290.22437    368.31708     -0.86343193],[302.61     367.62378   -5.180592],[299.3496   377.04883   -6.044024],[289.1563    362.77072    -1.7268639],[295.99557   363.14548    -1.7268639],[325.2451  355.14447 -12.95148],[336.03796  358.4798   -10.361184],[341.28452  362.88315   -7.770888],[3.4782397e+02 3.6872931e+02 5.9604645e-08],[343.79535   367.1366     -1.7268639],[334.29538  365.24408   -5.180592],[330.19183  365.01923   -7.770888],[323.35257 364.64447  -8.63432],[325.18887 381.20856  -8.63432],[323.05276  370.1159    -7.770888],[335.43835   369.4226     -4.3171597],[340.61     375.1938    -5.180592],[339.61685   368.2796     -2.5902958],[343.5705    371.24017    -2.5902958],[329.96698  369.1228    -6.044024],[333.5459   378.9226    -7.770888],[345.3131   364.47583   -3.453728],[339.76675  365.54388   -3.453728]
[316.963    356.06262  -13.814912],[316.5133   364.26974   -9.497752],[316.13858 371.109    -8.63432],[315.46402  383.41965   -9.497752],[307.463   354.17014 -12.95148],[299.10602  356.45612  -10.361184],[293.40976  360.2599    -6.907456],[287.63855    365.43146      0.86343205],[2.9174213e+02 3.6565631e+02 5.9604645e-08],[300.09912  363.37033   -5.180592],[304.20267  363.59518   -6.907456],[309.67407  363.895     -9.497752],[305.96402 381.52713  -8.63432],[309.37427  369.3664    -7.770888],[298.5064    367.39893    -4.3171597],[292.66025   373.93835    -4.3171597],[295.77072   367.24902    -1.7268639],[290.1494    369.68494    -1.7268639],[302.53503  368.99164   -6.044024],[297.9068   378.34174   -6.907456],[289.1563    362.77072    -2.5902958],[295.92062   364.51334    -2.5902958],[325.2451   355.14447  -13.814912],[334.67014  358.40485  -11.224616],[339.91666  362.8082    -7.770888],[345.08826    368.5794      -0.86343193],[342.42752   367.06165    -1.7268639],[332.92752  365.16913   -6.044024],[328.82397  364.94427   -7.770888],[321.98474  364.56952   -9.497752],[323.7461   382.50146   -9.497752],[323.05276  370.1159    -7.770888],[334.07053  369.34766   -5.180592],[339.24213  375.11884   -6.044024],[338.17407  369.5725    -3.453728],[342.12772   372.53308    -2.5902958],[328.52417  370.4157    -6.907456],[332.1031   380.2155    -7.770888],[343.8703    365.76874    -4.3171597],[337.03107  365.39398   -3.453728]
[316.963    356.06262  -13.814912],[316.5133   364.26974   -9.497752],[316.2135  369.74115  -8.63432],[315.53897  382.0518    -9.497752],[307.463   354.17014 -12.95148],[299.10602  356.45612   -9.497752],[293.40976  360.2599    -6.044024],[287.63855    365.43146      0.86343205],[2.9181708e+02 3.6428848e+02 5.9604645e-08],[300.09912  363.37033   -5.180592],[304.20267  363.59518   -6.907456],[309.67407 363.895    -8.63432],[306.03897 380.15927  -8.63432],[309.37427  369.3664    -7.770888],[298.5064    367.39893    -4.3171597],[292.7352   372.57053   -5.180592],[295.84567   365.88116    -1.7268639],[290.22437   368.31708    -1.7268639],[302.61     367.62378   -6.044024],[299.3496   377.04883   -6.907456],[289.1563    362.77072    -2.5902958],[295.99557   363.14548    -2.5902958],[325.2451  355.14447 -12.95148],[334.67014  358.40485  -11.224616],[339.91666  362.8082    -7.770888],[346.45612    368.65436     -0.86343193],[342.42752   367.06165    -1.7268639],[334.29538  365.24408   -6.044024],[328.82397  364.94427   -7.770888],[323.35257  364.64447   -9.497752],[325.18887  381.20856   -9.497752],[323.05276 370.1159   -8.63432],[335.43835  369.4226    -5.180592],[339.24213  375.11884   -6.044024],[339.61685  368.2796    -3.453728],[343.5705   371.24017   -3.453728],[329.96698  369.1228    -6.907456],[332.17804  378.84766   -7.770888],[343.94525   364.40088    -4.3171597],[338.39893  365.46893   -3.453728]
[315.59515  355.98767  -13.814912],[315.14545  364.1948   -10.361184],[314.77072 371.03406  -8.63432],[314.09616  383.3447    -9.497752],[306.09515 354.09518 -12.95148],[297.73816  356.38116  -10.361184],[292.04193  360.18494   -6.907456],[286.27072    365.3565       0.86343205],[290.37427    365.58136     -0.86343193],[298.73126  363.29538   -5.180592],[302.83484  363.52023   -7.770888],[308.3062   363.82004   -9.497752],[304.59616  381.45218   -9.497752],[308.0064   369.29144   -7.770888],[297.13858   367.32397    -4.3171597],[291.29242  373.8634    -5.180592],[294.40286   367.17407    -1.7268639],[288.78156   369.61       -1.7268639],[302.53503  368.99164   -6.044024],[296.53897  378.26678   -6.907456],[287.78845   362.69577    -2.5902958],[294.62772   363.07053    -2.5902958],[323.87723  355.06952  -13.814912],[333.30228  358.3299   -11.224616],[338.54883 362.73325  -8.63432],[345.08826    368.5794      -0.86343193],[340.9847    368.35455    -2.5902958],[332.92752  365.16913   -6.907456],[327.45612 364.86932  -8.63432],[321.98474  364.56952  -10.361184],[323.7461   382.50146   -9.497752],[321.68494 370.04095  -8.63432],[333.99557  370.7155    -5.180592],[337.87427  375.04388   -6.044024],[338.17407  369.5725    -3.453728],[342.12772  372.53308   -3.453728],[328.52417  370.4157    -6.907456],[330.73523 380.14056  -8.63432],[342.50247  365.6938    -5.180592],[336.95612   366.76184    -4.3171597]
[316.963    356.06262  -13.814912],[316.5133   364.26974   -9.497752],[317.58136 369.8161   -8.63432],[316.83185  383.49457   -9.497752],[308.83087 354.2451  -12.95148],[299.03107  357.82397  -10.361184],[293.40976  360.2599    -6.907456],[289.0064     365.5064       0.86343205],[2.9310995e+02 3.6573126e+02 5.9604645e-08],[300.09912  363.37033   -5.180592],[305.5705   363.67014   -7.770888],[311.04193  363.96994   -9.497752],[307.33188 381.60208  -8.63432],[310.74213  369.44135   -7.770888],[298.5064    367.39893    -4.3171597],[294.0281    374.0133     -4.3171597],[295.77072   367.24902    -1.7268639],[290.1494    369.68494    -1.7268639],[303.90286  369.0666    -6.044024],[299.27466  378.4167    -6.907456],[290.52417   362.84567    -2.5902958],[297.28848   364.5883     -2.5902958],[326.6129  355.21942 -12.95148],[336.03796  358.4798   -11.224616],[341.35947  361.51532   -7.770888],[3.4782397e+02 3.6872931e+02 5.9604645e-08],[343.79535   367.1366     -1.7268639],[334.29538  365.24408   -6.044024],[330.19183  365.01923   -7.770888],[323.35257  364.64447   -9.497752],[325.11392  382.57642   -9.497752],[324.42062  370.19086   -7.770888],[335.43835  369.4226    -5.180592],[340.61     375.1938    -5.180592],[339.61685   368.2796     -2.5902958],[343.5705    371.24017    -2.5902958],[329.96698  369.1228    -6.907456],[333.5459   378.9226    -7.770888],[345.3131    364.47583    -4.3171597],[339.76675  365.54388   -3.453728]
[317.03796  354.6948   -13.814912],[316.5133   364.26974   -9.497752],[316.13858 371.109    -8.63432],[314.09616 383.3447   -8.63432],[307.463   354.17014 -12.95148],[299.10602  356.45612  -10.361184],[293.4847   358.89203   -6.907456],[287.63855    365.43146      0.86343205],[2.9174213e+02 3.6565631e+02 5.9604645e-08],[300.09912  363.37033   -5.180592],[304.20267  363.59518   -7.770888],[309.67407  363.895     -9.497752],[305.96402 381.52713  -8.63432],[309.37427  369.3664    -7.770888],[298.5064    367.39893    -4.3171597],[292.66025   373.93835    -4.3171597],[295.77072   367.24902    -1.7268639],[290.1494    369.68494    -1.7268639],[302.53503  368.99164   -6.044024],[297.9068   378.34174   -6.907456],[289.1563    362.77072    -2.5902958],[295.99557   363.14548    -2.5902958],[325.2451   355.14447  -13.814912],[334.67014  358.40485  -11.224616],[338.54883  362.73325   -7.770888],[345.08826    368.5794      -0.86343193],[340.9847    368.35455    -1.7268639],[332.92752  365.16913   -6.044024],[328.82397  364.94427   -7.770888],[321.98474  364.56952   -9.497752],[323.7461  382.50146  -8.63432],[323.05276  370.1159    -7.770888],[334.07053  369.34766   -5.180592],[337.87427  375.04388   -5.180592],[338.17407  369.5725    -3.453728],[342.12772   372.53308    -2.5902958],[328.52417  370.4157    -6.907456],[332.1031   380.2155    -7.770888],[342.50247   365.6938     -4.3171597],[337.03107  365.39398   -3.453728]
[317.03796  354.6948   -13.814912],[316.5133   364.26974   -9.497752],[316.13858  371.109     -7.770888],[315.46402 383.41965  -8.63432],[307.463   354.17014 -12.95148],[299.10602  356.45612  -10.361184],[293.4847   358.89203   -6.907456],[287.63855    365.43146      0.86343205],[2.9174213e+02 3.6565631e+02 5.9604645e-08],[300.09912  363.37033   -5.180592],[304.20267  363.59518   -6.907456],[309.74902  362.52713   -9.497752],[305.96402 381.52713  -8.63432],[309.37427  369.3664    -7.770888],[298.5064    367.39893    -4.3171597],[292.66025   373.93835    -4.3171597],[295.77072   367.24902    -1.7268639],[290.1494    369.68494    -1.7268639],[303.90286  369.0666    -6.044024],[297.9068   378.34174   -6.044024],[289.1563    362.77072    -2.5902958],[295.99557   363.14548    -2.5902958],[325.32004 353.77664 -12.95148],[334.67014  358.40485  -11.224616],[338.62378  361.36542   -7.770888],[3.4508826e+02 3.6857941e+02 5.9604645e-08],[341.05966   366.9867     -1.7268639],[332.92752  365.16913   -6.044024],[328.82397  364.94427   -7.770888],[322.0597   363.20166   -9.497752],[323.7461  382.50146  -8.63432],[323.05276  370.1159    -7.770888],[334.07053   369.34766    -4.3171597],[339.24213  375.11884   -5.180592],[338.17407   369.5725     -2.5902958],[342.12772   372.53308    -2.5902958],[328.52417  370.4157    -6.044024],[332.1031   380.2155    -6.907456],[342.57742   364.32593    -4.3171597],[337.03107  365.39398   -3.453728]
[316.963    356.06262  -13.814912],[316.5133   364.26974   -9.497752],[316.13858 371.109    -8.63432],[315.46402  383.41965   -9.497752],[307.463   354.17014 -12.95148],[297.6632   357.74902  -10.361184],[292.04193  360.18494   -6.907456],[286.27072    365.3565       0.86343205],[2.9174213e+02 3.6565631e+02 5.9604645e-08],[298.73126  363.29538   -5.180592],[304.20267  363.59518   -6.907456],[309.67407  363.895     -9.497752],[305.96402 381.52713  -8.63432],[309.29932  370.73425   -7.770888],[297.06363   368.69183    -4.3171597],[292.66025   373.93835    -4.3171597],[294.40286   367.17407    -1.7268639],[288.78156   369.61       -1.7268639],[302.53503  368.99164   -6.044024],[297.9068   378.34174   -6.907456],[289.1563    362.77072    -2.5902958],[295.92062   364.51334    -2.5902958],[325.2451  355.14447 -12.95148],[334.67014  358.40485  -11.224616],[339.91666  362.8082    -7.770888],[3.4645612e+02 3.6865436e+02 5.9604645e-08],[342.35257   368.4295     -1.7268639],[334.29538  365.24408   -6.044024],[328.82397  364.94427   -7.770888],[323.35257  364.64447   -9.497752],[323.7461   382.50146   -9.497752],[322.9778   371.48376   -7.770888],[333.99557  370.7155    -5.180592],[339.24213  375.11884   -5.180592],[338.17407   369.5725     -2.5902958],[343.49557   372.60803    -2.5902958],[329.89203  370.49066   -6.907456],[332.1031   380.2155    -7.770888],[343.8703    365.76874    -4.3171597],[338.32397  366.8368    -3.453728]
[315.59515  355.98767  -13.814912],[315.14545  364.1948    -9.497752],[314.84564 369.6662   -8.63432],[314.1711   381.97684   -9.497752],[307.463   354.17014 -12.95148],[297.6632   357.74902   -9.497752],[292.04193  360.18494   -6.044024],[286.27072   365.3565      1.7268641],[2.9044922e+02 3.6421353e+02 5.9604645e-08],[298.73126   363.29538    -4.3171597],[302.83484  363.52023   -6.907456],[309.67407 363.895    -8.63432],[304.6711  380.08432  -8.63432],[308.0064   369.29144   -7.770888],[297.13858   367.32397    -4.3171597],[292.7352    372.57053    -4.3171597],[294.4778    365.8062     -1.7268639],[288.8565     368.24213     -0.86343193],[302.61     367.62378   -6.044024],[297.98175  376.97388   -6.907456],[287.78845   362.69577    -2.5902958],[294.62772   363.07053    -2.5902958],[325.2451  355.14447 -12.95148],[334.67014  358.40485  -10.361184],[339.91666  362.8082    -7.770888],[3.4645612e+02 3.6865436e+02 5.9604645e-08],[342.42752   367.06165    -1.7268639],[332.92752  365.16913   -6.044024],[328.82397  364.94427   -7.770888],[321.98474  364.56952   -9.497752],[323.82104  381.1336    -9.497752],[323.05276  370.1159    -7.770888],[334.07053  369.34766   -5.180592],[339.24213  375.11884   -5.180592],[338.17407   369.5725     -2.5902958],[342.20267   371.16522    -2.5902958],[328.59912  369.04785   -6.907456],[332.17804  378.84766   -7.770888],[343.8703   365.76874   -3.453728],[338.39893  365.46893   -3.453728]
[314.30228  354.5449   -13.814912],[315.2204   362.82693   -9.497752],[313.55276 368.2234   -8.63432],[312.87823  380.53403   -9.497752],[306.1701  352.72736 -12.95148],[297.8131   355.0133    -9.497752],[292.11688  358.81708   -6.044024],[286.34567   363.98868     1.7268641],[2.9052417e+02 3.6284567e+02 5.9604645e-08],[298.8062   361.92752   -5.180592],[302.9098   362.15237   -6.907456],[308.38116 362.45218  -8.63432],[304.6711  380.08432  -8.63432],[308.08136  367.92358   -7.770888],[297.21353  365.95612   -3.453728],[291.44232   371.12772    -4.3171597],[294.55276   364.4384     -1.7268639],[288.93146    366.87427     -0.86343193],[301.31708  366.18097   -6.044024],[296.61392  376.89893   -6.907456],[287.8634    361.3279     -2.5902958],[294.70267   361.70267    -1.7268639],[323.95218 353.7017  -12.95148],[333.37723  356.96204  -11.224616],[338.62378  361.36542   -7.770888],[345.1632     367.21155     -0.86343193],[341.05966   366.9867     -2.5902958],[331.6346   363.72632   -6.044024],[327.53107  363.50146   -7.770888],[320.69183  363.1267    -9.497752],[322.4532   381.05865   -9.497752],[321.7599   368.6731    -7.770888],[332.77762  367.90485   -5.180592],[337.94922  373.67603   -6.044024],[336.88116  368.1297    -3.453728],[340.8348   371.09027   -3.453728],[327.23126  368.9729    -6.907456],[330.81018  378.7727    -7.770888],[342.57742   364.32593    -4.3171597],[337.03107   365.39398    -4.3171597]
[315.6701   354.61984  -13.814912],[315.2204   362.82693   -9.497752],[314.84564 369.6662   -8.63432],[314.1711   381.97684   -9.497752],[306.1701  352.72736 -12.95148],[297.73816  356.38116   -9.497752],[293.4847   358.89203   -6.044024],[287.63855    365.43146      0.86343205],[2.9181708e+02 3.6428848e+02 5.9604645e-08],[298.8062   361.92752   -5.180592],[304.27762  362.22733   -6.907456],[309.74902  362.52713   -9.497752],[304.6711  380.08432  -8.63432],[308.0064   369.29144   -7.770888],[297.13858   367.32397    -4.3171597],[292.7352    372.57053    -4.3171597],[294.4778    365.8062     -1.7268639],[288.8565    368.24213    -1.7268639],[302.61     367.62378   -6.044024],[297.98175  376.97388   -6.907456],[289.23126   361.40286    -2.5902958],[295.99557   363.14548    -2.5902958],[323.95218  353.7017   -13.814912],[333.30228  358.3299   -11.224616],[338.62378  361.36542   -7.770888],[345.08826    368.5794      -0.86343193],[341.05966   366.9867     -2.5902958],[332.92752  365.16913   -6.044024],[327.53107 363.50146  -8.63432],[322.0597   363.20166   -9.497752],[322.4532   381.05865   -9.497752],[321.68494  370.04095   -7.770888],[332.70267  369.2727    -5.180592],[337.87427  375.04388   -6.044024],[336.88116  368.1297    -3.453728],[342.20267  371.16522   -3.453728],[328.59912  369.04785   -6.907456],[330.81018  378.7727    -7.770888],[342.57742   364.32593    -4.3171597],[337.03107   365.39398    -4.3171597]
