0, 13, 14, 17, 37, 39, 40, 61, 78, 80, 81, 82, 84, 87, 88, 91, 95, 146, 178, 181, 185, 191, 267, 269, 270, 291, 308, 310, 311, 312, 314, 317, 318, 321, 324, 375, 402, 405, 409, 415
[300.92453  268.53278  -15.622131],[300.11652  277.11072  -12.003635],[299.1978   285.32733  -10.187553],[298.52875  297.52118  -11.318219],[291.73456  266.72687  -15.077824],[282.08432  269.08316  -12.737464],[276.19666  272.47644   -9.598147],[269.5656    279.07245    -2.5266001],[274.19733   278.66537    -3.8351543],[282.299    276.58063   -8.150554],[287.30652 276.29834 -10.11805],[293.36987  276.47217  -11.642322],[289.1294   295.6142   -11.201055],[292.00128 284.31726  -9.83325],[280.85455  281.97745   -6.934485],[275.41895   286.94476    -7.8341217],[277.74646  280.94656   -5.082817],[271.82678  282.77606   -5.086315],[285.86816  283.0813    -8.580569],[281.24158  291.86688   -9.800126],[271.81073   275.4792     -6.0919456],[278.11066   277.10938    -5.7695513],[310.03363  268.52313  -14.698351],[318.7051   272.61658  -11.903495],[323.47852  277.04388   -8.461189],[328.0641    284.65048    -1.0819225],[323.63284   283.19598    -2.6256313],[316.73657   279.723      -7.2205515],[312.23355  278.5271    -9.429657],[306.60657  277.69623  -11.234692],[307.89056  297.48767  -10.808745],[306.38733  285.65735   -9.406817],[317.00256  285.3108    -5.985724],[321.8582   291.4679    -6.784049],[320.0036    284.8675     -3.9889526],[325.60123   287.96167    -3.7888446],[312.27557   285.51358    -7.8502283],[315.8041   295.31763   -8.968407],[326.80823   280.75165    -4.7045054],[320.31995  280.87885   -4.636884]
[299.9884   271.26324  -14.524168],[299.17828  279.69586  -10.705452],[298.575    285.8564    -9.186767],[297.8256   297.97437  -10.089848],[291.06384  269.49518  -13.978355],[281.72888 271.75656 -11.59165],[276.0263   274.97397   -8.568268],[269.6831    280.93994    -1.5960207],[274.24054   280.40842    -2.9362717],[282.063    278.94177   -7.022401],[286.88275 278.8332   -8.87111],[292.7249   279.0826   -10.321502],[288.78973  296.2384    -9.979892],[291.65656  284.95093   -8.830609],[280.77475   282.99365    -6.0516133],[275.4458   288.06223   -6.827834],[277.74213   282.19113    -4.2393713],[271.92548  284.22314   -4.127929],[285.68878  283.87003   -7.632482],[281.14233  292.7115    -8.717215],[271.79398   277.73267    -5.1310844],[278.0428    279.2326     -4.7657466],[308.89734  271.1327   -13.685539],[317.42035  275.0008   -10.970349],[322.15564   279.17236    -7.6972914],[326.71698    286.05576     -0.46875095],[322.4433    284.5445     -2.0068564],[315.52588   281.81406    -6.3170433],[311.0508   280.85364   -8.351348],[305.51437  280.1829   -10.021151],[306.8872   297.8988    -9.683529],[305.55154  286.1556    -8.520763],[315.99304   286.02478    -5.3180456],[320.6139   292.17523   -6.002901],[318.95062  285.7804    -3.388805],[324.30927  288.96014   -3.110951],[311.33896   286.094      -7.0690465],[314.61658  295.81686   -8.066772],[325.4713   282.55463   -4.061435],[319.12085   282.69107    -3.8963962]
[299.45593 268.9434  -15.16726],[298.61127  277.47964  -11.700523],[297.04565  288.27698   -9.326611],[296.06464  300.70267  -10.223894],[289.93677  266.8827   -14.581758],[280.0752   269.00842  -12.159626],[274.18817  272.2353    -8.924007],[267.52408   279.1428     -1.7413049],[272.4138    278.94193    -3.0482543],[280.56494  276.62708   -7.609083],[285.52582  276.35236   -9.676366],[291.64984  276.6842   -11.255621],[286.34015  298.36148  -10.031037],[289.68896  286.97192   -8.887473],[278.79285   283.69037    -6.0148625],[272.8148    288.47153    -6.7620344],[275.84427   282.12265    -4.2120614],[269.54596   283.52826    -4.1519876],[283.6399    285.31082    -7.6370006],[278.44302  294.073     -8.644863],[269.84674   275.2818     -5.3558474],[276.4314    277.1811     -5.1418996],[309.04675  269.27917  -14.353565],[318.07086  273.70825  -11.710171],[322.96045  278.22623   -8.312945],[327.4913    286.29202    -1.0048122],[322.6573    284.77728    -2.4729352],[315.88623  280.714     -7.096218],[311.32397 279.34546  -9.27889],[305.5129  278.32208 -11.01152],[305.99573  300.80777   -9.799907],[304.60593  288.73633   -8.653609],[315.62463  287.97186   -5.471517],[320.7787   294.28915   -6.145883],[318.73993   287.12686    -3.6434946],[324.7906    290.18036    -3.4534674],[310.73312   288.48068    -7.2041616],[314.34204  298.5205    -8.153007],[326.30377  282.08014   -4.621119],[319.4124   282.10104   -4.538787]
[301.15375  269.06595  -15.748266],[300.33032  277.9237   -12.329442],[299.60165   285.02728   -10.9235935],[299.0102   297.04315  -12.561008],[291.36948  267.26855  -15.247187],[281.20605  269.86035  -13.011501],[275.07568  273.41742  -10.172847],[268.43527  280.29852   -3.691417],[273.33853   279.84506    -4.9678736],[281.57977  277.68622   -8.797651],[286.79138 277.23184 -10.57057],[293.213   277.34988 -11.97821],[289.33722 295.3163  -12.4616 ],[292.12695  284.11945  -10.625413],[280.44592  282.32367   -8.000701],[274.77255  287.41443   -9.203717],[277.17755   281.61118    -6.2745275],[270.91608  283.57855   -6.401752],[285.7011   283.0609    -9.480777],[281.04898   291.94135   -11.1678505],[270.59955  276.64163   -6.950781],[277.32327  278.34656   -6.686628],[310.9167   269.0758   -14.836391],[320.13657  273.44482  -12.243551],[325.1251   278.00385   -9.052279],[329.51935  285.69214   -2.251565],[324.82474   284.22733    -3.7875428],[317.97308   280.83807    -7.8805914],[313.28412  279.50208   -9.891404],[307.3059  278.60242 -11.57488],[308.6363   297.0249   -12.077838],[307.06082  285.40033  -10.237187],[318.08276   285.5354     -7.0833406],[323.13605  291.69043   -8.145439],[321.0962    285.39435    -5.1949515],[327.02026  288.56827   -5.108716],[313.18207  285.42126   -8.776078],[316.84647  295.119    -10.329712],[328.44394   281.86798    -5.5885754],[321.54614 282.08215  -5.57839]
[301.51505  268.1572   -16.136963],[300.7281   277.03925  -12.852296],[300.13306  283.25293  -11.759714],[299.6081  295.00677 -13.80151],[291.52682 266.35583 -15.62875],[281.11673  268.95123  -13.383596],[274.79617  272.4625   -10.554239],[268.0806   279.1751    -4.212043],[272.98926   278.77856    -5.4930286],[281.3109   276.74628   -9.245112],[286.69855  276.30945  -11.025722],[293.33786  276.45294  -12.465049],[289.88666  293.3745   -13.649453],[292.48987  282.3986   -11.426599],[280.40634  280.8419    -8.696571],[274.8803   285.94003  -10.076164],[277.0052    280.30322    -6.8823385],[270.781   282.30188  -7.08308],[285.85297  281.41852  -10.222274],[281.41275  290.20746  -12.177014],[270.2042    275.64862    -7.3617887],[276.94315   277.38263    -7.1626983],[311.47845  268.16595  -15.255096],[320.96756  272.56268  -12.721878],[326.16116  277.0963    -9.574578],[330.7896   284.62845   -2.958024],[326.05      283.25696    -4.4565377],[319.0368   279.98248   -8.429309],[314.15085 278.64197 -10.41849],[307.95135  277.74292  -12.099869],[309.25928  295.04932  -13.307548],[307.7265   283.6789   -11.091254],[319.10297   284.09964    -7.8781734],[324.0609   290.21344   -9.148977],[322.21594   284.13553    -5.9384303],[328.14093  287.33112   -5.934928],[314.0374   283.80792   -9.591219],[317.58102  293.35388  -11.457841],[329.6595    280.94366    -6.1683674],[322.71698   281.2106     -6.1888986]
[300.2016  268.9238  -16.43002],[299.24026  278.08514  -13.151532],[298.13922  286.73584  -11.501908],[297.3859   298.97974  -13.237813],[290.18793  267.0173   -15.838385],[279.75012  269.68713  -13.542406],[273.4529   273.4173   -10.621988],[266.54813  280.8833    -4.106565],[271.63556   280.54004    -5.4024825],[280.1047   277.92575   -9.400564],[285.4237   277.3713   -11.252675],[291.95917  277.45087  -12.735476],[287.39532  297.04312  -13.061429],[290.46072  285.6978   -11.121479],[278.68506  283.5707    -8.418783],[272.68658  288.5682    -9.669279],[275.4439    282.6846     -6.6829066],[268.92346   284.4624     -6.8645716],[283.94824  284.49048   -9.938272],[278.972    293.3905   -11.672483],[268.86182   276.892      -7.3552523],[275.7567    278.75873    -7.2100945],[310.1894   269.0885   -15.555138],[319.5144   273.82303  -13.042153],[324.44043  278.6826    -9.873843],[328.76004 287.08746  -3.13587],[323.9271    285.5893     -4.6197963],[317.0849   281.56436   -8.744093],[312.3954   279.9841   -10.777706],[306.3482   278.9079   -12.435967],[307.35132  299.0508   -12.804332],[305.7956   287.18515  -10.865646],[317.0172    287.26767    -7.7723207],[322.25214  293.55014   -8.945682],[320.06616  287.0204    -5.954117],[326.21103  290.22223   -5.948614],[312.04834  287.22113   -9.429455],[315.807    297.1165   -11.083508],[327.71625  282.86926   -6.433461],[320.62634  283.07675   -6.437924]
[300.215    265.97043  -16.471317],[299.3528   274.8872   -13.231381],[297.14685  290.209    -10.125941],[296.21707  303.12634  -10.981619],[290.0979   264.01318  -15.758486],[279.69772  266.55774  -13.266037],[273.53644  270.32486   -9.832609],[266.25024   278.77206    -2.3938236],[271.5681    278.6702     -3.6993804],[280.35596   274.84283    -8.6860485],[285.54752  274.1309   -10.973724],[291.98474   274.20288   -12.7090025],[285.6137   300.61966  -10.737634],[289.20728  288.81702   -9.587509],[277.962     284.8797     -6.4983554],[271.4078    289.66803    -7.2773237],[275.00104  282.85498   -4.715785],[268.15393 283.98358  -4.76412],[282.91882 286.9198   -8.23691],[277.1974   295.92334   -9.190711],[268.93463  274.01114   -6.109791],[275.94928  275.97308   -5.999078],[310.3316   266.21686  -15.635943],[319.73846  270.94055  -13.012557],[324.625    275.8593    -9.435468],[329.04593   285.3747     -1.8615599],[323.98926   284.00375    -3.3089075],[317.1892  278.6521   -8.34068],[312.58997  276.9049   -10.722666],[306.57706   275.76096   -12.5189085],[307.01648  302.9644   -10.581115],[305.17786  290.49005   -9.453437],[316.56882  288.827     -6.145099],[322.35327  295.08426   -6.836664],[319.79926   287.44467    -4.3486786],[326.37573   290.15756    -4.2446895],[311.5523    289.8559     -7.9519997],[315.81335  300.07858   -8.821705],[327.8703   280.27103   -5.600704],[320.72693  280.5105    -5.577302]
[296.6244   259.79156  -17.500868],[295.83203  268.8007   -14.625811],[293.2938  283.9886  -11.85664],[292.075    296.52933  -13.411505],[286.71518  257.4775   -16.564972],[276.352    259.77383  -13.946607],[270.26025  263.51575  -10.320824],[263.05368  271.9983    -2.914385],[268.159    272.2505    -4.265214],[276.81778  268.3218    -9.444556],[281.9931  267.62024 -11.93905],[288.43872  267.84338  -13.906043],[281.73627  293.69855  -12.877965],[285.42206  282.38165  -11.087425],[274.3469   278.32867   -7.465372],[268.05292  282.78687   -8.467985],[271.4644    276.37833    -5.4263725],[264.8845   277.23492   -5.572088],[279.19513  280.36957   -9.447709],[273.59955  288.93594  -10.769558],[265.7124    267.2129     -6.4894934],[272.443     269.52686    -6.6070395],[306.80167  260.4593   -16.852072],[316.39362   265.7114    -14.4526415],[321.5599   271.04346  -11.009928],[326.54993  281.22894   -3.891859],[321.64868   279.91675    -5.1481967],[314.44287  273.73535   -9.988403],[309.53613  271.5636   -12.330822],[303.2146   270.02344  -14.066032],[302.87357  296.9132   -13.106505],[301.48752  284.6953   -11.321847],[313.55334   283.94458    -7.9994936],[318.89606   290.26465    -9.0518265],[317.1043    282.9386     -6.1851187],[323.44128   285.80222    -6.3045454],[308.1525   284.49988   -9.845562],[311.8954   294.64484  -11.182818],[325.16144   275.89478    -7.3429418],[318.30762   276.0376     -7.3263874]
[298.0501   260.09222  -17.427416],[297.18024  268.98486  -14.520874],[295.26923 281.78687 -12.23512],[294.28232  293.91748  -14.061961],[288.17218  257.97485  -16.677786],[277.8023   260.34735  -14.260725],[271.60956  263.96344  -10.891075],[264.5178    271.8706     -3.8711185],[269.4803   271.9719    -5.153508],[278.00247 268.55893  -9.90624],[283.26617  267.9345   -12.177546],[289.77417  268.14056  -13.967673],[284.18158  291.46106  -13.684241],[287.48508  280.39587  -11.645862],[276.09082  277.02625   -8.328915],[270.1273   281.58704   -9.517497],[273.01758   275.44348    -6.3564773],[266.64114  276.57306   -6.584779],[281.1363   278.66882  -10.174033],[275.9933   287.17004  -11.768853],[267.0158   267.47687   -7.288695],[273.612    269.6092    -7.295946],[308.00507  260.61108  -16.635473],[317.44293  265.5569   -14.123344],[322.5548   270.6397   -10.684113],[327.40775   279.99875    -3.6832247],[322.56787  278.71008   -5.031972],[315.53296  273.33752   -9.725496],[310.69183  271.41107  -12.038603],[304.47507  270.05988  -13.846102],[304.6087   294.21844  -13.616614],[303.2279  282.41394 -11.56503],[314.93008  281.95386   -8.130098],[320.08472  288.12158   -9.303352],[318.30173   281.20667    -6.2159185],[324.43777   284.0912     -6.3209143],[309.7066   282.28748  -10.013891],[313.30893  292.1263   -11.577329],[326.10458   275.17163    -7.0456686],[319.29218   275.3382     -7.1208053]
[298.74927  264.5611   -15.362751],[297.76108  272.8918   -11.900543],[296.81052 279.86    -10.54143],[295.84665  291.43378  -12.052217],[289.62305  262.5568   -14.778704],[279.93265  264.61017  -12.411076],[273.91153  267.7271    -9.352074],[267.1283    273.8205     -2.5646904],[271.702     273.5409     -3.8741815],[279.80713   271.82132    -7.9784603],[284.8505   271.69864   -9.912366],[290.94846  272.07404  -11.454126],[286.67786   289.51175   -11.8446865],[289.652    278.77365  -10.116461],[278.44952   276.48184    -7.1239963],[273.0761   281.2664    -8.176824],[275.2995    275.5822     -5.2236342],[269.43158   277.3102     -5.2681456],[283.49298  277.49677   -8.797428],[278.88846  285.93298  -10.293133],[269.43454  270.5049    -5.944928],[275.58664  272.2005    -5.700848],[307.92523  264.72162  -14.567285],[316.5835    268.96564   -11.9533825],[321.35822 273.36185  -8.69873],[325.84662   280.7173     -1.7080183],[321.54852   279.30344    -3.1733823],[314.7284   275.88248   -7.423374],[310.1413   274.59937   -9.501802],[304.39746  273.6542   -11.198994],[305.0338   291.67572  -11.586877],[303.9731   280.41132   -9.866461],[314.76178   280.65366    -6.5673285],[319.18823   286.65488    -7.5418787],[317.8286    280.50012    -4.5894628],[323.1673  283.6254   -4.46235],[309.94238  280.5256    -8.362737],[312.96844  289.94675   -9.777168],[324.68164  277.02707   -5.115481],[318.3415    277.1004     -5.0256686]
[298.12604  264.53265  -16.146425],[297.26862  273.10516  -12.819911],[295.88077   282.85663   -10.9253845],[294.924    294.80573  -12.494299],[288.40607  262.37418  -15.443161],[278.22037  264.4217   -12.928061],[272.0809  267.70148  -9.6331 ],[265.14627   274.5852     -2.5177662],[270.07382  274.49506   -3.878881],[278.4566  272.12262  -8.40073],[283.63812  271.83173  -10.560909],[290.02966  272.2082   -12.252619],[285.09024  292.54572  -12.156195],[288.27313  281.56494  -10.370037],[276.8429   278.57892   -7.165986],[271.0008   283.29474   -8.214538],[273.70667   277.2881     -5.1926575],[267.39752   278.70123    -5.2581415],[281.92877  279.98145   -8.945059],[276.92288  288.52344  -10.420354],[267.539     270.77274    -6.0327106],[274.12933  272.75107   -5.912233],[308.0237   264.91592  -15.417558],[317.35004   269.55786   -12.8761835],[322.43433  274.27283   -9.522669],[327.22913   282.54364    -2.4046278],[322.56052   281.1336     -3.8137836],[315.4335  276.81018  -8.27584],[310.598    275.2282   -10.449128],[304.44055   274.06598   -12.1607065],[304.91736  295.09967  -12.092048],[303.61188  283.48325  -10.312053],[315.1494   283.39145   -7.034118],[320.0782   289.56274   -8.051873],[318.4532   282.94122   -5.104015],[324.34662   286.01227    -5.0676703],[309.99652  283.49457   -8.823216],[313.42734  293.22546  -10.265624],[325.95773  278.3308    -5.877719],[319.2049    278.39096    -5.7936063]
[303.17303  266.95038  -15.329688],[302.27133  275.53107  -11.694513],[301.6723   281.30396  -10.480493],[301.24603  293.1974   -11.899382],[293.90228  265.0758   -14.942415],[284.09497  267.3877   -12.764185],[278.0575  270.71753  -9.95496],[271.32025  276.96213   -3.392552],[275.84906  276.41885   -4.659649],[284.10904  274.81824   -8.406269],[289.26584  274.60974  -10.128799],[295.48215  274.85678  -11.449432],[291.96686  291.4557   -11.923611],[294.508    280.3894   -10.291308],[282.97473   278.62347    -7.7095714],[277.73422  283.67377   -8.798154],[279.66278   277.99835    -5.9723086],[273.8204   280.04108   -6.053396],[288.21844  279.33655   -9.197603],[283.90945  288.07617  -10.730428],[273.5629    273.63696    -6.7357287],[279.79092  275.22644   -6.319956],[312.28076 266.93488 -14.31847],[320.8395  271.0985  -11.51955],[325.47748 275.4843   -8.20945],[329.71704   282.60907    -1.1348429],[325.30432   281.0592     -2.7441607],[318.65875   278.07074    -6.9680333],[314.2752   276.9449    -9.055742],[308.6965   276.14264  -10.828047],[310.29123  293.27264  -11.289236],[308.69922  281.73425   -9.651884],[319.0443   282.01178   -6.272992],[323.82452  288.17065   -7.188204],[321.887    281.9732    -4.255795],[327.4044   285.26694   -4.053177],[314.46994  281.82538   -8.060218],[317.979   291.47168  -9.44339],[328.63342  279.061     -4.601039],[322.07983  279.11282   -4.589239]
[301.20963  270.04977  -14.287873],[300.4165   278.49695  -10.527862],[300.26056  282.07983   -9.587589],[299.7432   293.78275  -11.013027],[291.98175 268.15854 -13.8472 ],[282.32126  270.24695  -11.568586],[276.38925  273.2641    -8.733443],[269.99478   278.64636    -2.1400294],[274.45966  278.14758   -3.439546],[282.3783   277.31494   -7.142886],[287.4615   277.37756   -8.843215],[293.6399   277.77008  -10.194939],[290.72067  292.18338  -10.951174],[293.18784  281.2261    -9.329173],[281.6441    279.71817    -6.6773434],[276.59674  284.81583   -7.696208],[278.3274   279.2876    -4.857795],[272.61838   281.45917    -4.8260117],[286.90546  280.27304   -8.187037],[282.80307  288.99585   -9.687005],[272.0119    275.81177    -5.4522486],[278.20764   277.41302    -5.0875196],[310.37878  269.9621   -13.439141],[319.1772   273.87158  -10.743453],[324.10913   277.93222    -7.5725107],[328.79285    284.22263     -0.65886307],[324.48285 282.7363   -2.20676],[317.45886  280.56354   -6.184911],[312.80768  279.68692   -8.139324],[307.03745 279.03604  -9.79412],[308.66614  293.8734   -10.549523],[307.31268  282.5027    -8.899977],[318.02664   283.05283    -5.7141457],[322.50714   289.1807     -6.6096478],[320.98737   283.2304     -3.7220798],[326.32135   286.54608    -3.4827461],[313.24188   282.70483    -7.4369383],[316.42636  292.2243    -8.817942],[327.57336  281.14883   -4.039356],[321.13104   281.2847     -3.9340234]
[302.26547  265.5681   -16.237171],[301.15375  274.18207  -12.877463],[299.69604  284.4076   -10.784983],[298.92236  296.62418  -12.128983],[292.46637  263.50745  -15.794396],[282.11346  265.71283  -13.574325],[275.7244   269.0008   -10.500624],[268.37543  275.89877   -3.615136],[273.29745  275.67038   -4.840647],[282.02563  273.35144   -9.138199],[287.37988  273.08264  -11.106758],[293.87628  273.36975  -12.584932],[288.93945 294.41098 -12.10122],[292.03717  283.14325  -10.512503],[280.31235  280.06384   -7.766549],[274.41806  284.91516   -8.822492],[277.0586    278.64948    -5.9991875],[270.68597  280.1396    -6.135731],[285.59222  281.56      -9.337218],[280.5978   290.3172   -10.766839],[270.94885  272.06354   -7.078391],[277.53186   273.9353     -6.7973604],[311.89923  265.83057  -15.212726],[320.79187  270.29596  -12.397324],[325.45856  274.85065   -8.864243],[329.54694   282.8973     -1.4704247],[324.69998   281.43103    -3.0510793],[318.2229    277.4579     -7.7779264],[313.79358  276.0255   -10.086307],[308.04254  275.02368  -11.975299],[308.79233  296.71494  -11.493745],[307.2035   284.84058   -9.930763],[317.9804   284.24786   -6.382131],[323.1883  290.50018  -7.29245],[320.93286  283.55347   -4.383947],[326.98853   286.61517    -4.2412715],[313.26663  284.63492   -8.270152],[316.98587  294.52658   -9.546225],[328.54663   278.75174    -5.0630484],[321.56586   278.83783    -5.1363215]
[302.80566  266.48627  -16.245018],[301.8592  275.07193 -12.89857],[300.5314   285.15198  -10.929409],[299.85205  297.20172  -12.248892],[293.345    264.6063   -15.775419],[283.38043  267.04208  -13.573128],[277.26303  270.55444  -10.532236],[270.25134   277.74747    -3.7008293],[274.96188  277.483     -4.921277],[283.40887  274.75854   -9.187824],[288.59882  274.28998  -11.132346],[294.87445  274.41284  -12.605444],[290.16913  295.15186  -12.222366],[293.11346 284.0288  -10.63123],[281.75583 281.37778  -7.84   ],[276.146    286.17126   -8.885642],[278.5858  280.18857  -6.08609],[272.4969    281.7476     -6.2205205],[286.8614   282.6377    -9.433163],[282.09534  291.25534  -10.840021],[272.7176    273.80673    -7.1333385],[279.06833   275.54962    -6.8450313],[312.12076  266.64053  -15.237581],[320.85364  271.03592  -12.420229],[325.53665  275.6822    -8.905142],[329.84644   283.95102    -1.5896826],[325.20477   282.55655    -3.1570458],[318.59296  278.33426   -7.865071],[314.16525  276.8434   -10.165725],[308.50385  275.83322  -12.050575],[309.4713   297.2357   -11.644083],[307.8927   285.54837  -10.070445],[318.52216   285.1127     -6.5181174],[323.57928   291.1752     -7.4065104],[321.50696   284.5323     -4.5058155],[327.33942   287.50348    -4.3694453],[313.8224   285.384     -8.433225],[317.49243  295.07648   -9.661672],[328.70764  279.6896    -5.144662],[322.0317    279.83182    -5.2272267]
[301.7155   270.85428  -15.250298],[300.80182  279.54166  -11.673046],[298.82477  292.82977   -8.787963],[297.88055  305.83148   -9.247853],[292.14563  268.76028  -14.684767],[282.2196   270.98877  -12.269453],[276.30353  274.3868    -8.925552],[269.18152  281.87396   -1.410492],[274.1502   281.70242   -2.694724],[282.734     278.82825    -7.5394344],[287.72894  278.48883   -9.695179],[293.86835  278.75513  -11.303217],[287.76773  303.2934    -9.145014],[291.2852   291.41757   -8.393295],[280.4062    287.51816    -5.4804993],[274.21436   292.35455    -6.0326514],[277.4776    285.5741     -3.7296877],[271.03955   286.84424    -3.6305943],[285.232   289.53537  -7.14489],[279.77005   298.55356    -7.8096066],[271.82355  277.62366   -5.219892],[278.44748  279.5459    -4.918216],[311.26816  271.09402  -14.332397],[320.16388 275.51624 -11.50285],[324.8617   280.13712   -7.853183],[ 3.2932858e+02  2.8878528e+02 -4.8069954e-02],[324.4428    287.28204    -1.5779085],[317.67804   282.72543    -6.6795607],[313.25244  281.3198    -9.056013],[307.57632  280.32898  -10.909139],[308.16815  305.80432   -8.762098],[306.49683  293.17642   -8.008546],[317.4037   291.66086   -4.595064],[322.87518   298.06387    -5.0260835],[320.49756   290.3815     -2.7123137],[326.73413   293.2994     -2.4108195],[312.59155   292.6311     -6.4546223],[316.5634   302.99753   -7.005351],[328.08777   284.13654    -3.9261446],[321.16364  284.23306   -3.865007]
[302.4114   268.14777  -16.043545],[301.42163  276.5152   -12.484219],[300.01263  287.21738  -10.291775],[299.3069  299.42523 -11.29037],[293.0498   266.33496  -15.621827],[283.17432  268.68726  -13.365689],[277.02762  272.10413  -10.210834],[269.83685   279.13367    -3.0536466],[274.5733   278.73566   -4.291556],[283.1635   276.10107   -8.731819],[288.32495  275.73276  -10.736687],[294.52032  275.86914  -12.222919],[289.5704   297.39233  -11.304955],[292.60168  286.106    -10.026144],[281.30542  283.17322   -7.201193],[275.61432  288.03894   -8.089143],[278.13895  281.75677   -5.432423],[272.0141    283.35834    -5.4931827],[286.4001   284.62585   -8.830027],[281.5088  293.35724  -9.98988],[272.415     275.23254    -6.6868796],[278.76694  276.78302   -6.310351],[311.56158  268.2044   -14.979984],[320.10883  272.35468  -12.010646],[324.71814  276.85233   -8.332079],[328.9834    284.92487    -0.5775728],[324.32892   283.4517     -2.2208118],[317.76233   279.39627    -7.2125177],[313.43683  278.0695    -9.607633],[307.93872  277.17828  -11.578764],[308.922     299.3404    -10.6274805],[307.29813  287.5099    -9.363318],[317.74496   286.62903    -5.6640215],[322.8476   292.67267   -6.359467],[320.70325   285.7978     -3.5792675],[326.51398   288.71802    -3.3397756],[313.13443  287.16327   -7.651001],[316.87317   296.90936    -8.6158495],[327.84033   280.67798    -4.3687825],[321.17166  280.74902   -4.412078]
[302.273    269.26962  -14.719242],[301.48596  277.727    -11.009291],[301.2955   281.59604  -10.180666],[300.89688  293.28665  -11.981764],[292.4248   267.2083   -14.343052],[282.13608  269.1993   -12.065725],[275.82364  272.16797   -9.152765],[269.0246   277.57965   -2.492506],[273.6406    277.1468     -3.7783928],[282.06152  276.2979    -7.521156],[287.48672  276.38727   -9.286786],[294.15997  276.8921   -10.690242],[291.36987  291.61365  -11.910835],[293.74677   280.6485     -9.9317875],[281.40076   278.95703    -7.1637945],[276.2655   284.09637   -8.330254],[277.82758   278.45364    -5.2463408],[271.93     280.56775   -5.287077],[287.0366   279.58865   -8.745656],[282.9521    288.35608   -10.4641285],[271.1765    274.6988     -5.8207245],[277.58148  276.36328   -5.430098],[312.02362  269.21436  -13.811419],[321.4034   273.18967  -11.018486],[326.66595   277.30115    -7.6875343],[331.68152   283.66766    -0.6168051],[327.09375   282.20593    -2.2108736],[319.75595  279.91254   -6.327736],[314.82483  279.00354   -8.405466],[308.63318  278.33087  -10.176801],[310.2664  293.4488  -11.41224],[308.8092   282.07886   -9.410016],[320.19485  282.63696   -5.964901],[324.85614  288.84045   -6.971162],[323.33484   282.78497    -3.8256044],[328.95044   286.12537    -3.6031804],[315.12592  282.28897   -7.803679],[318.43958  291.87335   -9.391325],[330.3615    280.57013    -4.0339994],[323.61432   280.6714     -3.9982424]
[299.20197  268.92548  -15.674986],[298.4602   277.98315  -12.390854],[297.59497  286.4137   -10.756614],[296.972    298.69574  -12.406081],[289.2154   267.08777  -15.108755],[278.87372  269.74213  -12.810053],[272.74905  273.36798   -9.889175],[266.07147   280.60406    -3.3490598],[271.11496  280.23157   -4.633675],[279.4146   277.78864   -8.621366],[284.6435   277.286    -10.479066],[291.16028  277.39545  -11.966448],[287.02353  296.84964  -12.227009],[289.93036  285.45874  -10.382057],[278.1889    283.31888    -7.6581807],[272.32047  288.4379    -8.823882],[274.95233   282.38992    -5.9114723],[268.5298    284.24997    -6.0322037],[283.4455   284.26025   -9.177013],[278.62497  293.27603  -10.800888],[268.27313   276.7233     -6.6038184],[275.13788   278.53702    -6.4343348],[309.2461   268.92316  -14.847098],[318.734   273.40164 -12.35121],[323.8459   278.01965   -9.189318],[328.47345   286.08264    -2.4852266],[323.64832   284.68378    -3.9445372],[316.61368  280.99695   -8.045078],[311.81525  279.60236  -10.057915],[305.6661   278.6762   -11.693189],[306.93597  298.63126  -11.990449],[305.293    286.76257  -10.139564],[316.63904   286.57944    -7.0783587],[321.86804  292.8034    -8.139568],[319.75122   286.2274     -5.2710185],[325.88574   289.32227    -5.2081385],[311.60556  286.65836   -8.719269],[315.39514  296.5344   -10.277132],[327.2909    282.01508    -5.7744265],[320.27917   282.3268     -5.7548423]
[299.7621   271.33713  -14.556583],[299.1527   279.8767   -10.757023],[298.83875  284.58734   -9.672354],[298.42197  296.49695  -10.939939],[290.43842  269.68802  -14.078331],[280.79248  272.16925  -11.747794],[274.96637  275.45163   -8.909535],[268.69318   281.44177    -2.2660773],[273.341     280.77383    -3.5986311],[281.2995   279.39166   -7.342833],[286.29297  279.19104   -9.056042],[292.40524   279.36423   -10.4204235],[289.19476  295.0576   -10.884813],[291.69327  283.86957   -9.389656],[280.32614   282.52084    -6.7559195],[275.05078   287.76788    -7.7410145],[277.11755   282.04916    -4.9797573],[271.21075  284.31586   -4.934455],[285.47025  283.02783   -8.243606],[281.20215  291.94806   -9.659667],[270.69568  278.3078    -5.628562],[277.18637   279.72217    -5.2601905],[309.07928  271.05316  -13.700791],[318.044    274.8847   -11.035249],[323.07074   278.96393    -7.8845954],[327.79633  285.55466   -0.929369],[323.32483   284.10336    -2.4942708],[316.27783  281.76447   -6.510621],[311.6024   280.8756    -8.436615],[305.81656  280.28778  -10.064188],[307.58783  296.33493  -10.515848],[306.01678  284.82178   -9.025486],[316.79968  284.93933   -5.910782],[321.60107   290.9867     -6.7682157],[319.78342   284.9223     -3.9886575],[325.36884   288.09982    -3.7368412],[311.98883   284.81107    -7.5949965],[315.4931   294.34723   -8.892042],[326.54074   282.27502    -4.3674564],[319.9407    282.53967    -4.2428823]
