0, 13, 14, 17, 37, 39, 40, 61, 78, 80, 81, 82, 84, 87, 88, 91, 95, 146, 178, 181, 185, 191, 267, 269, 270, 291, 308, 310, 311, 312, 314, 317, 318, 321, 324, 375, 402, 405, 409, 415
[369.7633   368.28107  -15.541776],[369.2012   375.02667  -12.088048],[369.36984  377.89352  -12.088048],[370.83136 386.43787 -12.95148],[363.07397  368.67456  -15.541776],[357.50888 371.87872 -12.95148],[353.79883  374.0148    -9.497752],[349.3018    379.07397    -2.5902958],[352.11243   377.9497     -4.3171597],[357.78995 376.6568   -8.63432],[361.5562   375.47635  -10.361184],[365.37872  375.2515   -12.088048],[364.08582 385.87573 -12.95148],[365.54736  378.11835  -11.224616],[356.94675  378.62427   -7.770888],[354.30475  382.61542   -9.497752],[355.03552  378.7367    -6.044024],[351.32544  380.8728    -6.044024],[360.76923  378.3994    -9.497752],[358.23965  384.3018   -11.224616],[351.1006   377.0503    -6.044024],[354.9231   376.82544   -6.044024],[375.49707  367.9438   -15.541776],[381.3432  369.51776 -12.95148],[385.33432  372.1598    -9.497752],[390.3935    376.65683    -2.5902958],[387.4704    375.86984    -4.3171597],[381.68048  375.2515    -7.770888],[377.8018   374.52075  -10.361184],[373.9793   374.7456   -11.224616],[376.50888 385.14496 -12.95148],[374.14795  377.61246  -11.224616],[382.74854  377.10654   -7.770888],[385.84024 380.76038  -8.63432],[384.6598   376.9941    -6.044024],[388.59467  378.68048   -5.180592],[378.92606  377.3314    -9.497752],[381.17456  382.9527   -11.224616],[388.3698   374.858     -6.044024],[384.54736  375.08286   -6.044024]
[369.81952  369.2367   -15.541776],[370.1568   374.97046  -11.224616],[370.32544  377.8373   -11.224616],[370.83136  386.43787  -12.088048],[364.0296   368.61835  -14.678344],[357.50888  371.87872  -12.088048],[353.85504  374.97043   -9.497752],[350.2574    379.01776    -2.5902958],[353.12427   378.84912    -4.3171597],[358.74557  376.6006    -7.770888],[361.61243  376.43195   -9.497752],[365.37872  375.2515   -11.224616],[365.04144  385.81952  -12.088048],[365.54736  378.11835  -10.361184],[357.90237  378.56805   -7.770888],[355.26038 382.5592   -8.63432],[355.99115  378.68048   -5.180592],[352.28107  380.8166    -5.180592],[361.72485  378.3432    -9.497752],[359.2515   385.20117  -10.361184],[351.1006   377.0503    -6.044024],[355.87872  376.76923   -6.044024],[375.49707  367.9438   -14.678344],[381.3432   369.51776  -12.088048],[385.33432 372.1598   -8.63432],[389.43787   376.71304    -1.7268639],[386.5148   375.92606   -3.453728],[380.72485  375.3077    -7.770888],[377.8018   374.52075   -9.497752],[373.9793   374.7456   -11.224616],[376.50888  385.14496  -12.088048],[375.10355  377.55624  -10.361184],[381.7929   377.16275   -6.907456],[385.78403  379.80475   -7.770888],[384.6598   376.9941    -5.180592],[387.63904  378.7367    -5.180592],[378.92606 377.3314   -8.63432],[381.17456  382.9527   -10.361184],[388.3136   373.9024    -5.180592],[384.54736  375.08286   -5.180592]
[368.57397  367.1568   -16.405209],[368.96747 373.8462  -12.95148],[369.0799  375.75742 -12.95148],[369.58582  384.358    -14.678344],[362.78403  366.53848  -15.541776],[356.26334 369.79883 -12.95148],[352.6095   372.89053  -10.361184],[349.06805  377.8935    -3.453728],[351.87872  376.76923   -5.180592],[356.54437 374.57693  -8.63432],[360.36688  374.35208  -11.224616],[364.13315  373.1716   -12.088048],[363.79587  383.73965  -14.678344],[364.3018   376.03848  -12.088048],[356.6568  376.48816  -8.63432],[353.05917  380.53552  -10.361184],[353.78995  376.6568    -6.907456],[350.0799   378.7929    -6.907456],[359.52368  376.31952  -10.361184],[358.00592 383.1213  -12.95148],[349.85504  374.97043   -6.907456],[354.68936  375.645     -6.907456],[374.2515   365.86392  -15.541776],[381.10947 368.33728 -12.95148],[385.1006   370.9793   -10.361184],[389.20416  375.53256   -3.453728],[386.28107  374.74557   -5.180592],[380.49115 374.12726  -8.63432],[377.56805  373.34027  -10.361184],[373.74557  373.56512  -12.088048],[375.26334  383.06512  -13.814912],[373.858    375.47635  -12.088048],[381.50296 375.02664  -8.63432],[384.59467  378.68048  -10.361184],[384.42603  375.81363   -6.907456],[387.40533  377.5562    -6.907456],[377.68048  375.2515   -10.361184],[380.94086  381.77222  -12.088048],[387.18048  373.73376   -6.907456],[383.35797  373.95862   -6.907456]
[368.51776 366.2012  -17.26864],[368.91125  372.89056  -13.814912],[369.0799  375.75742 -12.95148],[369.5296   383.4024   -15.541776],[362.7278   365.58286  -16.405209],[356.20712  368.8432   -13.814912],[351.59766  371.99115  -11.224616],[348.0562   376.99408   -5.180592],[350.9231   376.82544   -6.044024],[356.48816  373.6213    -9.497752],[360.31067  373.39645  -12.088048],[364.13315 373.1716  -12.95148],[362.84024  383.79587  -15.541776],[364.24557 375.08286 -12.95148],[355.64496  375.58878   -9.497752],[353.05917  380.53552  -11.224616],[353.78995  376.6568    -7.770888],[350.0799   378.7929    -7.770888],[359.46747  375.36392  -11.224616],[356.99408  382.22192  -13.814912],[348.8994   375.02664   -7.770888],[353.67752  374.74557   -7.770888],[374.19528  364.9083   -16.405209],[381.05325  367.38165  -13.814912],[385.1006   370.9793   -10.361184],[389.20416  375.53256   -3.453728],[386.28107  374.74557   -5.180592],[380.43494  373.17163   -9.497752],[377.51184  372.38464  -11.224616],[372.73373 372.6657  -12.95148],[375.26334  383.06512  -14.678344],[373.858   375.47635 -12.95148],[381.50296  375.02664   -9.497752],[384.59467  378.68048  -10.361184],[383.41418  374.9142    -6.907456],[387.40533  377.5562    -6.907456],[377.68048  375.2515   -11.224616],[379.92902 380.8728  -12.95148],[387.12427  372.77814   -6.907456],[383.35797  373.95862   -6.907456]
[368.18985  366.41962  -16.405209],[368.7145  373.10898 -12.95148],[368.93936 375.97583 -12.95148],[369.61392  384.57642  -14.678344],[362.45612  366.86932  -15.541776],[355.9167  369.30524 -12.95148],[352.31906  372.4719   -10.361184],[349.82693  377.47485   -3.453728],[351.73816  377.32495   -5.180592],[357.32202 374.964    -8.63432],[360.11392  373.78354  -11.224616],[364.89203 373.40878 -12.95148],[362.8496   384.14545  -13.814912],[364.16125  376.3506   -12.088048],[356.5163  376.9502   -8.63432],[353.94922  380.99756  -10.361184],[354.60504  377.1001    -6.044024],[350.93246  379.31116   -6.907456],[360.26382  375.69476  -10.361184],[357.92163  382.609    -12.088048],[350.63266  375.48865   -6.907456],[354.45514  375.18884   -6.907456],[373.92358  365.9699   -16.405209],[380.83777  368.31213  -13.814912],[384.88513  370.8792   -10.361184],[390.038     375.28253    -4.3171597],[387.0962   374.55176   -5.180592],[381.21252  373.09024   -9.497752],[377.39008  373.39005  -11.224616],[373.4926  372.73422 -12.95148],[375.2727   383.1711   -13.814912],[373.71747  375.60107  -12.088048],[381.43738 375.9571   -8.63432],[384.5291   378.59912  -10.361184],[384.30426  375.73224   -6.907456],[387.32104  377.41864   -6.907456],[377.53998  375.30127  -10.361184],[380.93146 381.76578 -12.95148],[387.97684  373.5212    -7.770888],[384.15436  373.821     -6.907456]
[368.51776 366.2012  -17.26864],[368.91125  372.89056  -13.814912],[369.0799   375.75742  -13.814912],[369.58582  384.358    -15.541776],[361.7722   365.63907  -16.405209],[356.20712  368.8432   -13.814912],[352.55328  371.93494  -11.224616],[349.06805   377.8935     -4.3171597],[351.87872  376.76923   -6.044024],[356.54437  374.57693   -9.497752],[360.31067  373.39645  -12.088048],[364.13315  373.1716   -13.814912],[362.89645  384.75146  -14.678344],[364.3018  376.03848 -12.95148],[356.6568   376.48816   -9.497752],[353.1154   381.49115  -11.224616],[353.78995  376.6568    -7.770888],[350.1361   379.74854   -7.770888],[359.52368  376.31952  -11.224616],[357.0503  383.17752 -12.95148],[349.85504  374.97043   -7.770888],[354.68936  375.645     -7.770888],[374.19528  364.9083   -16.405209],[381.05325  367.38165  -14.678344],[385.1006   370.9793   -11.224616],[389.20416   375.53256    -4.3171597],[386.28107  374.74557   -6.044024],[380.43494  373.17163  -10.361184],[377.51184  372.38464  -12.088048],[372.73373  372.6657   -13.814912],[375.31955  384.02072  -14.678344],[373.858   375.47635 -12.95148],[381.55917  375.98227   -9.497752],[384.65088  379.6361   -11.224616],[383.4704   375.86984   -7.770888],[387.40533  377.5562    -7.770888],[377.68048  375.2515   -11.224616],[380.94086  381.77222  -13.814912],[387.12427  372.77814   -7.770888],[383.35797  373.95862   -7.770888]
[368.51776  366.2012   -16.405209],[368.85504 371.9349  -12.95148],[369.02368 374.80182 -12.95148],[369.5296   383.4024   -15.541776],[361.7722   365.63907  -16.405209],[356.20712  368.8432   -13.814912],[352.55328  371.93494  -11.224616],[349.01184   376.93787    -4.3171597],[350.86688  375.86984   -6.044024],[356.48816  373.6213    -9.497752],[360.31067  373.39645  -11.224616],[364.07693 372.21597 -12.95148],[362.78403  382.84024  -14.678344],[364.24557 375.08286 -12.95148],[356.6006   375.53256   -9.497752],[353.00296  379.5799   -11.224616],[353.73373  375.7012    -6.907456],[350.02368  377.83728   -7.770888],[359.46747  375.36392  -11.224616],[357.9497  382.1657  -12.95148],[349.79883  374.0148    -7.770888],[353.67752  374.74557   -7.770888],[374.19528  364.9083   -16.405209],[380.09766  367.43787  -13.814912],[384.08875  370.0799   -10.361184],[389.14795   374.57693    -4.3171597],[386.22485  373.78998   -5.180592],[380.37872  372.216     -9.497752],[376.5562   372.44086  -11.224616],[372.67752 371.71005 -12.95148],[375.20712  382.1095   -14.678344],[373.8018  374.52075 -12.95148],[381.50296  375.02664   -9.497752],[384.53845  377.72485  -10.361184],[383.41418  374.9142    -6.907456],[386.3935   376.65683   -6.907456],[377.62427  374.2959   -11.224616],[379.92902 380.8728  -12.95148],[387.06805  371.8225    -7.770888],[383.30176  373.003     -6.907456]
[369.36047 367.2352  -17.26864],[369.36047 373.3999  -12.95148],[369.36047 376.04193 -12.95148],[370.24115  383.96796  -14.678344],[363.19577  366.35455  -16.405209],[357.91174  369.87723  -13.814912],[354.38907  372.51923  -10.361184],[350.8664   377.80325   -3.453728],[353.5084   376.9226    -5.180592],[358.79242  374.28058   -9.497752],[362.3151   374.28058  -11.224616],[365.83777 373.3999  -12.95148],[364.07645  383.96796  -14.678344],[364.95712  376.04193  -12.088048],[357.91174 376.9226   -8.63432],[355.26974  380.44528  -10.361184],[356.15042  376.9226    -6.907456],[352.62775  378.68393   -6.907456],[361.43445  376.04193  -11.224616],[358.79242 383.08728 -12.95148],[351.74707  375.16125   -6.907456],[356.15042  375.16125   -6.907456],[374.6445   366.35455  -16.405209],[380.80917  368.11588  -13.814912],[384.33188  370.7579   -11.224616],[387.85455   375.16125    -4.3171597],[385.21252  375.16125   -5.180592],[379.9285   373.3999    -9.497752],[377.2865   373.3999   -11.224616],[373.76382 372.51923 -12.95148],[375.52515  383.08728  -14.678344],[374.6445  375.16125 -12.95148],[381.68985  375.16125   -9.497752],[384.33188  378.68393  -10.361184],[383.4512   375.16125   -6.907456],[386.97388  376.9226    -6.907456],[378.16718  375.16125  -11.224616],[380.80917 381.32593 -12.95148],[386.97388  373.3999    -7.770888],[382.57053  373.3999    -6.907456]
[368.51776  366.2012   -16.405209],[368.91125 372.89056 -12.95148],[369.0799  375.75742 -12.95148],[369.5296   383.4024   -14.678344],[362.7278   365.58286  -16.405209],[357.16272  368.787    -13.814912],[352.55328  371.93494  -10.361184],[349.01184   376.93787    -4.3171597],[351.8225   375.81363   -5.180592],[357.4438   373.5651    -9.497752],[360.31067  373.39645  -11.224616],[365.08878 373.11542 -12.95148],[363.79587  383.73965  -14.678344],[364.24557  375.08286  -12.088048],[356.6006   375.53256   -9.497752],[354.0148   380.4793   -10.361184],[354.68936  375.645     -6.907456],[351.03552  378.7367    -6.907456],[360.4231   375.3077   -11.224616],[357.9497  382.1657  -12.95148],[349.79883  374.0148    -7.770888],[354.63315  374.68936   -6.907456],[374.19528  364.9083   -15.541776],[381.05325  367.38165  -13.814912],[385.1006   370.9793   -10.361184],[389.20416  375.53256   -3.453728],[386.28107  374.74557   -5.180592],[380.43494  373.17163   -9.497752],[377.51184  372.38464  -11.224616],[373.68936 372.6095  -12.95148],[375.26334  383.06512  -13.814912],[373.858    375.47635  -12.088048],[381.50296 375.02664  -8.63432],[384.59467  378.68048  -10.361184],[383.41418  374.9142    -6.907456],[387.34912  376.60062   -6.907456],[377.68048  375.2515   -10.361184],[380.94086  381.77222  -12.088048],[387.12427  372.77814   -6.907456],[383.35797  373.95862   -6.907456]
[369.5577   366.39203  -15.541776],[369.5577   373.08136  -11.224616],[369.5577   375.94824  -11.224616],[370.51334 383.5932  -12.95148],[362.86835  366.39203  -14.678344],[357.13464  369.25888  -12.088048],[353.31213  372.12573   -9.497752],[349.48965   376.90387    -2.5902958],[351.40088  375.94824   -3.453728],[357.13464  374.037     -7.770888],[360.9571   374.037     -9.497752],[364.7796   373.08136  -11.224616],[363.82397 383.5932  -12.95148],[364.7796   375.94824  -11.224616],[357.13464  375.94824   -7.770888],[354.26776 380.72632  -8.63432],[354.26776  375.94824   -5.180592],[351.40088  378.81512   -5.180592],[360.9571   375.94824   -9.497752],[359.04587  382.63757  -11.224616],[350.44528  374.9926    -6.044024],[354.26776  374.9926    -6.044024],[375.29144  365.4364   -14.678344],[381.98077  367.34766  -12.088048],[384.84766 370.2145   -8.63432],[389.62573   374.037      -1.7268639],[386.75888  374.037     -3.453728],[381.02515  373.08136   -7.770888],[378.15826  372.12573   -9.497752],[374.33582  372.12573  -11.224616],[376.24704  382.63757  -12.088048],[374.33582  374.9926   -10.361184],[381.98077  374.9926    -6.907456],[385.80328  377.8595    -7.770888],[384.84766  374.037     -5.180592],[387.7145    375.94824    -4.3171597],[379.1139  374.9926   -8.63432],[381.02515  380.72632  -10.361184],[387.7145   372.12573   -5.180592],[383.89203  373.08136   -5.180592]
[369.45465  366.87576  -15.541776],[369.79193  373.0592   -12.088048],[369.96057  376.1509   -11.224616],[370.41028 384.3955  -12.95148],[362.18445  366.23865  -14.678344],[355.13907  369.72388  -12.088048],[351.18542  373.04047   -9.497752],[347.28796   377.38757    -2.5902958],[350.3797    377.21893    -4.3171597],[356.45068  374.82053   -7.770888],[359.54242  374.6519    -9.497752],[364.63907  373.34027  -11.224616],[364.22684 384.7328  -12.95148],[364.8077   376.43198  -11.224616],[355.53256  376.93787   -7.770888],[352.6657  381.22882  -8.63432],[353.4714   377.0503    -5.180592],[349.46155  379.3363    -5.180592],[359.59863  375.68243   -9.497752],[357.93097  383.0089   -11.224616],[348.20612  375.27023   -6.044024],[353.359    374.98917   -6.044024],[376.61243  365.4517   -14.678344],[383.93884  367.11935  -12.088048],[388.2298  369.9862   -8.63432],[392.57697   373.88364    -1.7268639],[389.48523  374.05228   -3.453728],[383.2456   373.359     -7.770888],[380.09766  372.49707   -9.497752],[374.9448   372.77814  -11.224616],[377.56805 382.97144 -12.95148],[375.05722  374.83926  -10.361184],[384.33234  374.33334   -6.907456],[387.64893 378.287    -8.63432],[386.3935   374.22092   -5.180592],[390.62823  376.05722   -5.180592],[380.21008  374.5582    -9.497752],[382.66473  381.6598   -11.224616],[391.43396  371.87872   -5.180592],[386.33728  373.19037   -5.180592]
[368.60208  367.34766  -15.541776],[369.5577   373.08136  -12.088048],[369.5577   375.94824  -12.088048],[370.51334  383.5932   -13.814912],[362.86835  367.34766  -14.678344],[356.17902  370.2145   -12.088048],[352.3565   373.08136   -9.497752],[348.53403   377.8595     -2.5902958],[351.40088   376.90387    -4.3171597],[357.13464  374.9926    -7.770888],[360.9571   374.037    -10.361184],[364.7796   374.037    -11.224616],[363.82397 383.5932  -12.95148],[364.7796   375.94824  -11.224616],[356.17902  376.90387   -7.770888],[353.31213  380.72632   -9.497752],[354.26776  376.90387   -5.180592],[350.44528  378.81512   -6.044024],[360.0015   375.94824   -9.497752],[358.09024  382.63757  -11.224616],[349.48965  374.9926    -6.044024],[354.26776  374.9926    -6.044024],[374.33582  366.39203  -14.678344],[381.02515 368.30328 -12.95148],[384.84766  370.2145    -9.497752],[389.62573   374.9926     -2.5902958],[386.75888   374.037      -4.3171597],[381.02515  373.08136   -7.770888],[378.15826  373.08136  -10.361184],[373.3802   373.08136  -11.224616],[376.24704 382.63757 -12.95148],[374.33582  374.9926   -11.224616],[381.98077  374.9926    -7.770888],[384.84766  377.8595    -9.497752],[384.84766  374.9926    -6.044024],[387.7145   376.90387   -6.044024],[378.15826  374.9926    -9.497752],[381.02515  380.72632  -11.224616],[387.7145   372.12573   -6.044024],[383.89203  373.08136   -6.044024]
[367.82397  367.34766  -15.541776],[367.82397  374.037    -12.088048],[368.7796   374.9926   -12.088048],[368.7796   383.5932   -13.814912],[361.13464  367.34766  -14.678344],[355.40088  370.2145   -12.088048],[351.5784  373.08136  -8.63432],[347.75592   376.90387    -1.7268639],[350.6228   376.90387   -3.453728],[355.40088  374.9926    -6.907456],[359.2234   374.037     -9.497752],[363.04587  374.037    -11.224616],[363.04587 383.5932  -12.95148],[364.0015   374.9926   -11.224616],[355.40088  375.94824   -7.770888],[352.53403 380.72632  -8.63432],[353.48965  375.94824   -5.180592],[349.66718  378.81512   -5.180592],[359.2234   375.94824   -9.497752],[357.31213  382.63757  -11.224616],[348.71155  374.9926    -5.180592],[353.48965  374.9926    -5.180592],[373.5577   366.39203  -14.678344],[380.24704 368.30328 -12.95148],[385.02515  370.2145    -9.497752],[389.80328  374.037     -3.453728],[386.9364    374.037      -4.3171597],[381.20267 373.08136  -8.63432],[377.3802   373.08136  -10.361184],[372.60208  373.08136  -11.224616],[374.51334  382.63757  -13.814912],[373.5577   374.9926   -11.224616],[382.15826 374.037    -8.63432],[385.02515  377.8595    -9.497752],[384.06952  374.037     -6.044024],[387.89203  375.94824   -6.044024],[378.33582  374.037    -10.361184],[380.24704  380.72632  -12.088048],[387.89203  372.12573   -6.907456],[384.06952  373.08136   -6.044024]
[368.51776 366.2012  -17.26864],[368.91125  372.89056  -13.814912],[369.0799  375.75742 -12.95148],[369.58582  384.358    -14.678344],[362.78403  366.53848  -16.405209],[356.20712  368.8432   -13.814912],[352.55328  371.93494  -11.224616],[349.06805   377.8935     -4.3171597],[351.87872  376.76923   -6.044024],[356.54437  374.57693   -9.497752],[360.31067  373.39645  -11.224616],[364.13315 373.1716  -12.95148],[362.89645  384.75146  -14.678344],[364.3018  376.03848 -12.95148],[356.6568   376.48816   -9.497752],[353.1154   381.49115  -11.224616],[353.78995  376.6568    -7.770888],[350.0799   378.7929    -7.770888],[359.52368  376.31952  -11.224616],[357.0503  383.17752 -12.95148],[349.85504  374.97043   -7.770888],[354.68936  375.645     -7.770888],[374.2515   365.86392  -16.405209],[381.10947  368.33728  -13.814912],[384.14496  371.03552  -10.361184],[388.30475  376.5444    -3.453728],[385.38165  375.75742   -5.180592],[380.43494  373.17163   -9.497752],[376.61243  373.39648  -11.224616],[372.73373 372.6657  -12.95148],[375.31955  384.02072  -14.678344],[373.858    375.47635  -12.088048],[381.55917 375.98227  -8.63432],[384.65088  379.6361   -10.361184],[383.4704   375.86984   -6.907456],[386.4497   377.61243   -6.907456],[377.68048  375.2515   -11.224616],[379.98523 381.82843 -12.95148],[387.18048  373.73376   -6.907456],[383.35797  373.95862   -6.907456]
[369.4734  366.145   -17.26864],[368.85504 371.9349  -12.95148],[369.0799  375.75742 -12.95148],[369.58582  384.358    -14.678344],[362.7278   365.58286  -16.405209],[357.16272  368.787    -13.814912],[352.55328  371.93494  -11.224616],[349.01184   376.93787    -4.3171597],[351.8225   375.81363   -6.044024],[357.4438   373.5651    -9.497752],[361.2663   373.34024  -11.224616],[365.03256 372.15976 -12.95148],[363.79587  383.73965  -14.678344],[364.3018  376.03848 -12.95148],[356.6568   376.48816   -9.497752],[354.0148   380.4793   -11.224616],[354.74557  376.6006    -6.907456],[351.03552  378.7367    -7.770888],[360.4231   375.3077   -11.224616],[357.9497  382.1657  -12.95148],[349.79883  374.0148    -7.770888],[354.63315  374.68936   -7.770888],[375.1509   364.85208  -16.405209],[381.05325  367.38165  -13.814912],[385.1006   370.9793   -10.361184],[389.20416  375.53256   -3.453728],[386.28107  374.74557   -5.180592],[380.43494  373.17163   -9.497752],[377.51184  372.38464  -11.224616],[373.68936 372.6095  -12.95148],[375.26334  383.06512  -14.678344],[373.858    375.47635  -12.088048],[381.50296 375.02664  -8.63432],[384.59467  378.68048  -10.361184],[384.3698   374.858     -6.907456],[387.40533  377.5562    -6.907456],[378.6361   375.19528  -11.224616],[380.94086 381.77222 -12.95148],[388.0799   372.72192   -6.907456],[383.35797  373.95862   -6.907456]
[368.7796   366.39203  -16.405209],[368.7796  373.08136 -12.95148],[368.7796   374.9926   -12.088048],[369.73523  383.5932   -14.678344],[362.09024  366.39203  -15.541776],[356.3565  369.25888 -12.95148],[352.53403  372.12573   -9.497752],[348.71155  376.90387   -3.453728],[351.5784    375.94824    -4.3171597],[356.3565  374.037    -8.63432],[360.17902  374.037    -10.361184],[364.0015   373.08136  -12.088048],[363.04587  383.5932   -13.814912],[364.0015   374.9926   -12.088048],[356.3565  375.94824  -8.63432],[353.48965  380.72632   -9.497752],[354.44528  375.94824   -6.044024],[350.6228   378.81512   -6.044024],[360.17902  374.9926   -10.361184],[358.26776  382.63757  -12.088048],[349.66718  374.9926    -6.044024],[354.44528  374.9926    -6.044024],[374.51334  365.4364   -15.541776],[381.20267 367.34766 -12.95148],[385.02515  370.2145   -10.361184],[389.80328  374.037     -3.453728],[386.9364   374.037     -5.180592],[381.20267 373.08136  -8.63432],[377.3802   372.12573  -10.361184],[373.5577   372.12573  -12.088048],[375.46893  382.63757  -13.814912],[373.5577   374.9926   -12.088048],[382.15826 374.037    -8.63432],[385.02515  377.8595   -10.361184],[384.06952  374.037     -6.907456],[387.89203  375.94824   -6.907456],[378.33582  374.037    -10.361184],[380.24704  380.72632  -12.088048],[387.89203  372.12573   -6.907456],[384.06952  373.08136   -6.907456]
[368.9019  364.79932 -17.26864],[369.93246  372.01334  -13.814912],[369.93246 375.10504 -12.95148],[370.96304  384.3802   -15.541776],[361.68787  364.79932  -16.405209],[355.50446  368.92163  -13.814912],[350.3516   372.01334  -11.224616],[346.2293    378.19678    -4.3171597],[350.3516   377.1662    -6.044024],[355.50446  374.07446   -9.497752],[359.62674  373.04388  -11.224616],[364.7796  372.01334 -12.95148],[363.74902  384.3802   -15.541776],[364.7796  376.13562 -12.95148],[355.50446  377.1662    -9.497752],[352.41272  381.28848  -11.224616],[353.4433   377.1662    -6.907456],[349.321    379.22736   -7.770888],[359.62674  376.13562  -11.224616],[357.5656   383.34964  -13.814912],[347.2599   375.10504   -7.770888],[352.41272  375.10504   -7.770888],[376.1159   363.76874  -16.405209],[383.3299   365.8299   -13.814912],[387.4522   368.92163  -11.224616],[392.60504   374.07446    -4.3171597],[389.51334  374.07446   -6.044024],[383.3299   372.01334   -9.497752],[379.2076   372.01334  -11.224616],[375.08533 372.01334 -12.95148],[377.14645  383.34964  -15.541776],[375.08533 375.10504 -12.95148],[384.36047  374.07446   -9.497752],[387.4522   378.19678  -11.224616],[386.42163  374.07446   -7.770888],[390.54388  376.13562   -7.770888],[380.2382   374.07446  -11.224616],[383.3299   381.28848  -13.814912],[390.54388  370.98276   -7.770888],[386.42163  373.04388   -7.770888]
[369.93246 364.79932 -17.26864],[369.93246  372.01334  -13.814912],[369.93246  375.10504  -13.814912],[370.96304  383.34964  -16.405209],[362.71844  364.79932  -16.405209],[355.50446  367.89105  -13.814912],[351.38217  372.01334  -11.224616],[347.2599    377.1662     -4.3171597],[350.3516   376.13562   -6.044024],[356.53503  374.07446   -9.497752],[359.62674  373.04388  -12.088048],[364.7796  372.01334 -12.95148],[364.7796   383.34964  -15.541776],[364.7796  375.10504 -12.95148],[356.53503  376.13562   -9.497752],[352.41272  380.25793  -11.224616],[353.4433   376.13562   -7.770888],[349.321    378.19678   -7.770888],[359.62674  375.10504  -11.224616],[357.5656   382.31906  -13.814912],[348.29044  374.07446   -7.770888],[353.4433   375.10504   -7.770888],[376.1159   363.76874  -16.405209],[384.36047  365.8299   -13.814912],[388.48276  368.92163  -11.224616],[393.63562   374.07446    -4.3171597],[389.51334  373.04388   -6.044024],[384.36047  372.01334   -9.497752],[380.2382   370.98276  -12.088048],[375.08533 370.98276 -12.95148],[378.17703  382.31906  -15.541776],[376.1159  374.07446 -12.95148],[384.36047  374.07446   -9.497752],[388.48276  377.1662   -11.224616],[387.4522   374.07446   -7.770888],[390.54388  376.13562   -7.770888],[380.2382   374.07446  -11.224616],[383.3299   380.25793  -13.814912],[391.57446  370.98276   -7.770888],[387.4522   372.01334   -7.770888]
[369.5577   365.4364   -16.405209],[369.5577   372.12573  -12.088048],[369.5577   374.037    -12.088048],[370.51334  382.63757  -14.678344],[362.86835  365.4364   -15.541776],[357.13464 368.30328 -12.95148],[353.31213  371.17014  -10.361184],[348.53403  375.94824   -3.453728],[351.40088   374.9926     -4.3171597],[357.13464 373.08136  -8.63432],[360.9571   373.08136  -10.361184],[364.7796   372.12573  -12.088048],[363.82397  382.63757  -13.814912],[364.7796   374.037    -12.088048],[357.13464 374.9926   -8.63432],[354.26776  378.81512   -9.497752],[354.26776  374.9926    -6.044024],[350.44528  377.8595    -6.044024],[360.9571   374.9926   -10.361184],[359.04587  381.68195  -12.088048],[350.44528  374.037     -6.907456],[354.26776  374.037     -6.044024],[375.29144  364.48077  -15.541776],[381.98077 366.39203 -12.95148],[385.80328  369.25888   -9.497752],[390.58136   374.037      -2.5902958],[387.7145    373.08136    -4.3171597],[381.98077 372.12573  -8.63432],[378.15826  372.12573  -10.361184],[374.33582  371.17014  -12.088048],[376.24704  381.68195  -13.814912],[375.29144  374.037    -12.088048],[382.9364   374.037     -7.770888],[385.80328  376.90387   -9.497752],[384.84766  373.08136   -6.044024],[388.67014  374.9926    -6.044024],[379.1139   373.08136  -10.361184],[381.98077  379.77075  -12.088048],[388.67014  371.17014   -6.044024],[384.84766  372.12573   -6.044024]
[369.5577   366.39203  -16.405209],[369.5577   373.08136  -12.088048],[369.5577   374.9926   -12.088048],[370.51334  382.63757  -14.678344],[362.86835  366.39203  -15.541776],[357.13464 369.25888 -12.95148],[353.31213  372.12573  -10.361184],[349.48965  376.90387   -3.453728],[351.40088  375.94824   -5.180592],[357.13464 374.037    -8.63432],[360.9571   373.08136  -10.361184],[364.7796   373.08136  -12.088048],[363.82397  382.63757  -13.814912],[364.7796   374.9926   -12.088048],[357.13464 375.94824  -8.63432],[354.26776  379.77075  -10.361184],[354.26776  375.94824   -6.907456],[350.44528  377.8595    -6.907456],[360.9571   374.9926   -10.361184],[358.09024  381.68195  -12.088048],[350.44528  374.037     -6.907456],[354.26776  374.9926    -6.907456],[375.29144  365.4364   -15.541776],[381.02515 367.34766 -12.95148],[384.84766  370.2145    -9.497752],[389.62573   374.9926     -2.5902958],[386.75888   374.037      -4.3171597],[381.02515 373.08136  -8.63432],[378.15826  372.12573  -10.361184],[373.3802   372.12573  -12.088048],[376.24704  381.68195  -13.814912],[374.33582  374.037    -12.088048],[381.98077  374.037     -7.770888],[384.84766  377.8595    -9.497752],[383.89203  374.037     -6.044024],[387.7145   375.94824   -6.044024],[378.15826  374.037    -10.361184],[381.02515  380.72632  -12.088048],[387.7145   372.12573   -6.044024],[383.89203  373.08136   -6.044024]
