0, 13, 14, 17, 37, 39, 40, 61, 78, 80, 81, 82, 84, 87, 88, 91, 95, 146, 178, 181, 185, 191, 267, 269, 270, 291, 308, 310, 311, 312, 314, 317, 318, 321, 324, 375, 402, 405, 409, 415
[438.108    376.60797  -15.541776],[437.77072  384.70267  -11.224616],[437.321    395.49557   -9.497752],[438.1642   407.6938   -10.361184],[427.3151   376.15826  -14.678344],[417.70267  379.81213  -12.088048],[412.13757 383.63464  -8.63432],[405.11096    390.09912     -0.86343193],[409.21448   388.91864    -1.7268639],[417.4216   386.5577    -6.907456],[424.2234   385.48965   -9.497752],[429.67603  384.3654   -11.224616],[427.37134  407.24408  -10.361184],[430.57544 395.2145   -8.63432],[417.14053  393.30328   -5.180592],[412.86835  398.53107   -6.044024],[413.1494   391.78552   -3.453728],[407.64053  394.2589    -3.453728],[422.48077  394.87726   -7.770888],[419.38907 404.2086   -8.63432],[406.6287   386.108     -5.180592],[413.37427   386.38907    -4.3171597],[446.25888  375.59613  -13.814912],[455.64645  377.33875  -11.224616],[460.93048  380.26184   -6.907456],[467.39496   387.28848     1.7268641],[4.6199854e+02 3.8706363e+02 5.9604645e-08],[455.3654   384.08435   -6.044024],[449.96893 383.8595   -8.63432],[444.5725   383.63464  -10.361184],[447.72043  405.38904   -9.497752],[445.4719  394.48373  -8.63432],[456.3772    392.23523    -4.3171597],[461.60504   396.50742    -4.3171597],[459.18787   389.6494     -1.7268639],[464.4719     392.5725      -0.86343193],[450.92456  393.35947   -6.044024],[454.6346   401.6228    -6.907456],[464.8654    383.12872    -2.5902958],[459.41272   384.253      -2.5902958]
[438.108    376.60797  -15.541776],[437.77072  384.70267  -12.088048],[438.6701   395.5518    -9.497752],[438.22043  406.34467  -11.224616],[428.6642   376.21448  -14.678344],[419.05176 379.86835 -12.95148],[412.13757  383.63464   -9.497752],[406.46005   390.15533    -1.7268639],[410.5074    390.32397    -2.5902958],[418.7707   386.61392   -7.770888],[424.2234   385.48965   -9.497752],[430.96893  385.77072  -11.224616],[428.77664  405.95117  -11.224616],[430.57544  395.2145    -9.497752],[418.48962  393.3595    -6.044024],[412.86835  398.53107   -6.907456],[414.49854   391.84174    -4.3171597],[408.98965   394.31512    -4.3171597],[423.8299   394.93344   -7.770888],[420.73816  404.2648    -9.497752],[407.9216   387.5133    -5.180592],[414.66718  387.79437   -5.180592],[447.60797  375.65234  -14.678344],[456.93933  378.74408  -11.224616],[462.2234   381.66718   -7.770888],[467.33875    388.63757      0.86343205],[463.34766    387.11984     -0.86343193],[455.30917  385.43344   -6.044024],[451.26184 385.2648   -8.63432],[444.5163   384.98373  -10.361184],[447.72043  405.38904  -10.361184],[445.4719  394.48373  -8.63432],[456.3772    392.23523    -4.3171597],[461.60504  396.50742   -5.180592],[460.48077   391.05475    -2.5902958],[464.4719    392.5725     -1.7268639],[452.27365  393.41568   -6.907456],[455.9837   401.67902   -7.770888],[466.1583   384.53406   -3.453728],[459.3565   385.60208   -3.453728]
[439.14795  376.6864   -15.541776],[439.14795  384.78107  -12.088048],[439.14795  395.57397  -10.361184],[440.49707  407.716    -11.224616],[429.70416  376.6864   -15.541776],[420.26038 379.3846  -12.95148],[413.5148   383.43195   -9.497752],[406.76923   391.5266     -1.7268639],[412.16568  390.17752   -3.453728],[420.26038  386.1302    -7.770888],[425.6568   386.1302   -10.361184],[431.05328  384.78107  -12.088048],[429.70416  406.36688  -11.224616],[431.05328  395.57397   -9.497752],[418.91125  394.22485   -6.044024],[414.86392  399.62134   -6.907456],[416.213     392.87573    -4.3171597],[410.8166    395.57397    -4.3171597],[424.30768 394.22485  -8.63432],[421.60947  403.66864   -9.497752],[409.46747  387.4793    -6.044024],[416.213    387.4793    -5.180592],[447.2426   375.33728  -14.678344],[456.6864   376.6864   -11.224616],[460.73373  380.73373   -7.770888],[467.4793     387.4793       0.86343205],[463.43195    387.4793      -0.86343193],[455.33728  384.78107   -6.044024],[451.28995 383.43195  -8.63432],[445.8935   383.43195  -11.224616],[448.59174  405.01776  -10.361184],[445.8935  394.22485  -8.63432],[456.6864    391.5266     -4.3171597],[462.08286  396.9231    -5.180592],[459.3846    390.17752    -2.5902958],[464.78107   391.5266     -1.7268639],[452.63907  392.87573   -6.907456],[456.6864   402.31952   -7.770888],[464.78107  383.43195   -3.453728],[459.3846   384.78107   -3.453728]
[436.4497   374.03552  -15.541776],[436.4497   382.1302   -11.224616],[436.4497   395.62134   -9.497752],[437.79883  407.7633    -9.497752],[427.00592  374.03552  -14.678344],[417.56213  378.08286  -12.088048],[412.16568 382.1302   -8.63432],[405.4201     388.87573     -0.86343193],[409.46747   388.87573    -1.7268639],[417.56213  384.82843   -6.907456],[422.9586   383.4793    -9.497752],[429.70416  382.1302   -11.224616],[428.35504  406.41418   -9.497752],[429.70416 395.62134  -8.63432],[417.56213  392.9231    -5.180592],[412.16568  398.31952   -6.044024],[413.5148   391.57397   -3.453728],[408.11835  394.27222   -3.453728],[422.9586   394.27222   -6.907456],[418.91125  403.716     -7.770888],[406.76923   384.82843    -4.3171597],[413.5148    384.82843    -4.3171597],[445.8935   372.6864   -13.814912],[455.33728  375.3846   -11.224616],[460.73373  379.43195   -6.907456],[466.1302     386.17752      0.86343205],[4.6208286e+02 3.8617752e+02 5.9604645e-08],[453.98816  382.1302    -6.044024],[449.94083 382.1302   -8.63432],[443.19528  382.1302   -10.361184],[447.2426   405.06512   -9.497752],[444.5444   394.27222   -7.770888],[455.33728   391.57397    -4.3171597],[460.73373   395.62134    -4.3171597],[458.03552   388.87573    -1.7268639],[463.43195    391.57397     -0.86343193],[449.94083  392.9231    -6.044024],[455.33728  402.36688   -6.907456],[464.78107   382.1302     -2.5902958],[458.03552   383.4793     -2.5902958]
[440.28204  375.94675  -13.814912],[438.85797  383.06708  -10.361184],[440.28204 388.76334  -8.63432],[440.28204  400.15585  -10.361184],[430.3136   375.94675  -13.814912],[418.92108  378.79486  -11.224616],[413.22485  381.643     -7.770888],[406.10452    387.33926     -0.86343193],[410.3767    385.91522    -1.7268639],[418.92108  384.49115   -6.044024],[424.61737 384.49115  -8.63432],[431.73767  384.49115   -9.497752],[430.3136   400.15585  -10.361184],[431.73767 388.76334  -8.63432],[418.92108  388.76334   -5.180592],[414.64893  394.4596    -6.044024],[414.64893  387.33926   -3.453728],[408.95267  390.18738   -3.453728],[424.61737  388.76334   -6.907456],[421.76923 398.73178  -8.63432],[408.95267   384.49115    -4.3171597],[414.64893  384.49115   -3.453728],[448.82642 374.5227  -12.95148],[458.79486  375.94675   -9.497752],[464.49115  378.79486   -6.044024],[470.18738   384.49115     1.7268641],[4.6591519e+02 3.8306708e+02 5.9604645e-08],[457.3708    383.06708    -4.3171597],[453.0986   383.06708   -6.907456],[445.97833 383.06708  -8.63432],[448.82642  398.73178   -9.497752],[447.40234  387.33926   -7.770888],[458.79486   385.91522    -4.3171597],[463.06708   391.61145    -4.3171597],[461.643     385.91522    -1.7268639],[467.33923    387.33926     -0.86343193],[453.0986   387.33926   -6.044024],[457.3708   395.88367   -6.907456],[468.7633    381.643      -2.5902958],[461.643     383.06708    -1.7268639]
[438.66077  373.77316  -14.678344],[438.21106  381.86786  -11.224616],[437.9862   385.9152   -10.361184],[438.73572 396.78305 -12.95148],[429.21698  373.24854  -14.678344],[419.54834  376.7712   -12.088048],[412.65286 379.0947   -8.63432],[405.53253   385.4655     -1.7268639],[409.65485  384.34125   -3.453728],[417.8994   382.0927    -6.907456],[424.645    382.46747   -9.497752],[430.1164   381.41815  -11.224616],[429.29193  396.25842  -12.088048],[431.24066  385.54047  -10.361184],[417.7495   384.79095   -6.907456],[413.32742 391.31165  -8.63432],[413.70218   384.5661     -4.3171597],[409.43      388.38855    -4.3171597],[423.14597 385.09076  -8.63432],[421.27222  394.4596   -10.361184],[407.03156  382.84222   -5.180592],[413.77713  383.21698   -5.180592],[446.83038  372.87378  -13.814912],[456.19922  374.74753  -11.224616],[461.37085  379.09467   -7.770888],[4.6789154e+02 3.8351678e+02 5.9604645e-08],[463.84418    383.29193     -0.86343193],[455.82446  381.4931    -6.044024],[451.7771  381.26825  -8.63432],[444.9566   382.2426   -10.361184],[446.90533  395.88367  -12.088048],[444.8067   384.94086   -9.497752],[457.02368  384.2663    -6.044024],[460.77124  389.88757   -6.907456],[459.72192  384.4162    -3.453728],[465.0434    386.06512    -2.5902958],[451.55225  385.3156    -7.770888],[455.1499   393.63513   -9.497752],[466.69232  380.7436    -3.453728],[459.87183  381.71796   -3.453728]
[439.63513  376.5937   -13.814912],[439.26038  383.33926  -10.361184],[439.03552  387.3866    -9.497752],[439.78503  398.25446  -11.224616],[430.19135  376.06906  -13.814912],[419.24854  378.16766  -11.224616],[413.62723 381.91522  -8.63432],[406.58188    386.9369      -0.86343193],[410.70416   385.81262    -2.5902958],[418.87378  384.9132    -6.907456],[424.34518 383.86392  -8.63432],[431.09076  384.23865   -9.497752],[430.2663   399.07892  -11.224616],[432.28998  387.01184   -9.497752],[418.72388  387.61145   -6.044024],[414.37674  392.78308   -6.907456],[414.67654  387.3866    -3.453728],[409.1302   389.78503   -3.453728],[424.19528  386.56213   -7.770888],[422.32153  395.93097   -9.497752],[408.08087   384.3136     -4.3171597],[414.82645   384.68835    -4.3171597],[447.8797  374.34515 -12.95148],[455.8994   376.14398  -10.361184],[461.146    379.14203   -6.044024],[467.59174   384.91324     1.7268641],[4.6361932e+02 3.8333926e+02 5.9604645e-08],[455.52466  382.88956   -5.180592],[451.4773   382.6647    -6.907456],[446.00592  383.71402   -9.497752],[447.95465  397.35504  -10.361184],[445.85602 386.41223  -8.63432],[456.72388   385.66272    -4.3171597],[461.89548  390.0099    -5.180592],[460.8462    384.53848    -1.7268639],[464.7436     387.46155     -0.86343193],[452.60156  386.787     -6.907456],[454.8501   395.0316    -7.770888],[465.0434    382.06512    -2.5902958],[459.57202   383.1144     -1.7268639]
[436.67456 375.58185 -12.95148],[436.2998   382.70218   -9.497752],[437.49902  387.04932   -7.770888],[438.3235   398.51678   -9.497752],[426.70612 375.0572  -12.95148],[418.01184  377.45563  -10.361184],[412.09076  381.42804   -6.907456],[4.0474557e+02 3.8532544e+02 5.9604645e-08],[409.01776    385.5503      -0.86343193],[417.71204  383.1519    -5.180592],[423.4083   383.4517    -6.907456],[429.10455 383.7515   -8.63432],[428.2801   399.4162    -9.497752],[430.30374  388.09863   -7.770888],[417.48718   387.42407    -4.3171597],[412.9152   392.89548   -5.180592],[413.28995   385.77515    -2.5902958],[408.86786   388.39844    -2.5902958],[423.18344  387.72388   -6.044024],[419.88562  396.11835   -7.770888],[406.31952  382.55228   -3.453728],[413.3649    384.35107    -2.5902958],[445.2939   374.60748  -12.088048],[455.18738  376.5562    -9.497752],[460.8087   378.2801    -6.044024],[467.70416   382.92703     1.7268641],[4.6200790e+02 3.8262723e+02 5.9604645e-08],[454.88757   382.25247    -4.3171597],[449.19135  381.95267   -6.907456],[443.42014 383.07693  -8.63432],[446.9428  397.54242  -8.63432],[444.61935  387.42407   -7.770888],[456.16174  385.17554   -3.453728],[460.20908   389.6726     -4.3171597],[459.0848     383.9014      -0.86343193],[463.2071     386.97437     -0.86343193],[450.39053  386.2998    -6.044024],[454.213    395.06903   -6.907456],[465.00592   379.92902    -1.7268639],[459.15976   382.47733    -1.7268639]
[437.16174  377.09863  -14.678344],[437.16174  384.21893  -11.224616],[437.16174  391.33926  -10.361184],[437.16174  402.73178  -12.088048],[427.1933   375.67456  -14.678344],[415.80078  378.5227   -12.088048],[408.68048 382.79486  -8.63432],[401.56015   388.49115    -1.7268639],[405.83234   387.06708    -2.5902958],[415.80078  385.643     -6.907456],[421.49704  385.643     -9.497752],[428.61737  384.21893  -11.224616],[427.1933   402.73178  -12.088048],[428.61737  391.33926   -9.497752],[414.3767   389.91522   -6.044024],[410.10452  395.61145   -7.770888],[411.5286    388.49115    -4.3171597],[405.83234   391.33926    -4.3171597],[421.49704 389.91522  -8.63432],[418.64893  399.88367   -9.497752],[404.40826  385.643     -5.180592],[410.10452   385.643      -4.3171597],[447.1302   375.67456  -13.814912],[457.0986   377.09863  -11.224616],[462.79486  381.37082   -6.907456],[468.49115    385.643        0.86343205],[464.21893    385.643       -0.86343193],[455.67456  384.21893   -6.044024],[451.40234  384.21893   -7.770888],[444.28204  384.21893  -10.361184],[447.1302   401.30774  -11.224616],[444.28204  389.91522   -9.497752],[457.0986   388.49115   -5.180592],[461.3708   392.76334   -6.044024],[459.94672   387.06708    -2.5902958],[465.643     389.91522    -1.7268639],[451.40234  389.91522   -6.907456],[454.2505  398.4596   -8.63432],[467.06708   382.79486    -2.5902958],[459.94672   384.21893    -2.5902958]
[439.14795  378.03552  -15.541776],[439.14795  386.1302   -12.088048],[439.14795  392.87573  -11.224616],[440.49707  405.01776  -12.088048],[429.70416  376.6864   -15.541776],[420.26038 380.73373 -12.95148],[414.86392  384.78107   -9.497752],[408.11835   391.5266     -2.5902958],[412.16568  390.17752   -3.453728],[420.26038  387.4793    -7.770888],[425.6568   387.4793   -10.361184],[432.40237  386.1302   -12.088048],[431.05328  405.01776  -12.088048],[432.40237  392.87573  -10.361184],[420.26038  392.87573   -6.907456],[414.86392 398.27222  -8.63432],[416.213    391.5266    -5.180592],[410.8166   394.22485   -5.180592],[425.6568   392.87573   -9.497752],[421.60947  402.31952  -10.361184],[409.46747  387.4793    -6.044024],[416.213    388.82843   -6.044024],[447.2426   376.6864   -14.678344],[456.6864   379.3846   -12.088048],[462.08286  382.08286   -7.770888],[4.6747931e+02 3.8882843e+02 5.9604645e-08],[463.43195   387.4793     -1.7268639],[455.33728  386.1302    -6.907456],[451.28995  386.1302    -9.497752],[445.8935   386.1302   -11.224616],[448.59174  403.66864  -11.224616],[445.8935   391.5266    -9.497752],[456.6864   390.17752   -6.044024],[462.08286  395.57397   -6.907456],[460.73373  390.17752   -3.453728],[464.78107   391.5266     -2.5902958],[452.63907  391.5266    -7.770888],[456.6864   400.97046   -9.497752],[466.1302    384.78107    -4.3171597],[459.3846   386.1302    -3.453728]
[438.24854  376.80865  -13.814912],[437.79883  385.35306  -10.361184],[437.27417  395.3215    -7.770888],[438.02368 408.213    -8.63432],[426.85602  376.20908  -13.814912],[416.66272  379.9566   -11.224616],[410.74164  383.92902   -7.770888],[4.0324655e+02 3.9067456e+02 5.9604645e-08],[409.01776    389.5503      -0.86343193],[417.71204  387.1519    -6.044024],[423.48325 386.02765  -8.63432],[429.25446  384.90338  -10.361184],[428.05524 407.6884   -8.63432],[430.15384  394.94678   -7.770888],[417.33728   394.27222    -4.3171597],[411.34125  399.66864   -5.180592],[413.14005   392.6233     -2.5902958],[407.29388   395.1716     -2.5902958],[423.03354  394.57202   -6.044024],[419.66077  404.39053   -6.907456],[406.31952  386.55228   -3.453728],[413.43985  386.92703   -3.453728],[446.86786 375.8343  -12.95148],[456.76135  377.78302  -10.361184],[462.3077   380.93097   -6.044024],[469.12823  387.00198    2.590296],[464.85602    386.77713      0.86343205],[456.3866   384.90338   -5.180592],[450.69034  384.60358   -6.907456],[444.91916  385.7278    -9.497752],[448.14203  405.88953   -7.770888],[445.8935   394.34714   -6.907456],[457.4359   392.09863   -3.453728],[462.9073   396.67062   -3.453728],[460.35898    390.82446     -0.86343193],[4.6598029e+02 3.9254834e+02 5.9604645e-08],[451.6647   393.2229    -5.180592],[456.8363   403.49115   -6.044024],[466.43      384.00397    -1.7268639],[460.65878   385.12823    -1.7268639]
[438.59567  375.60944  -14.678344],[438.14597  384.15387  -11.224616],[438.82053 398.46942  -8.63432],[439.64502  409.9369    -9.497752],[427.20316  375.00986  -14.678344],[417.0099   378.7574   -12.088048],[409.73965 381.23077  -8.63432],[4.0224457e+02 3.8797632e+02 5.9604645e-08],[406.51678   388.20117    -1.7268639],[416.71008  384.45367   -6.907456],[422.4063   384.75348   -9.497752],[429.6016   383.70416  -11.224616],[428.2525   409.33728   -9.497752],[430.27612  398.0197    -7.770888],[416.18542   394.42212    -4.3171597],[410.18933  399.81854   -5.180592],[411.98816   392.7732     -2.5902958],[404.7929    393.8225     -2.5902958],[421.8067   396.14597   -6.907456],[418.43396  405.9645    -7.770888],[403.81854   385.2032     -4.3171597],[410.93884  385.57794   -3.453728],[448.63907  374.71008  -13.814912],[459.9566   376.7337   -10.361184],[464.07892  379.8067    -6.044024],[470.8994   385.87775    2.590296],[466.55228   387.07693     1.7268641],[458.1578   383.7791    -5.180592],[452.46155  383.4793    -7.770888],[446.7653   383.1795   -10.361184],[449.68835 409.03748  -8.63432],[447.43985  397.49506   -6.907456],[459.13214   392.39844    -2.5902958],[464.52863   398.39447    -2.5902958],[4.6205524e+02 3.9112427e+02 5.9604645e-08],[4.6767651e+02 3.9284814e+02 5.9604645e-08],[453.286    394.94675   -5.180592],[458.53253  403.79095   -6.044024],[469.62524   382.95465    -1.7268639],[462.43      384.00397    -1.7268639]
[437.79883  375.3846   -15.541776],[436.4497   382.1302   -12.088048],[437.79883  395.62134   -9.497752],[437.79883  407.7633   -10.361184],[427.00592  375.3846   -14.678344],[417.56213  378.08286  -12.088048],[410.8166  382.1302   -8.63432],[404.071      388.87573     -0.86343193],[408.11835   388.87573    -1.7268639],[417.56213  384.82843   -6.907456],[422.9586   383.4793    -9.497752],[429.70416  383.4793   -11.224616],[428.35504  406.41418  -10.361184],[429.70416  395.62134   -9.497752],[416.213    392.9231    -5.180592],[412.16568  399.66864   -6.044024],[412.16568  391.57397   -3.453728],[406.76923  394.27222   -3.453728],[422.9586   394.27222   -7.770888],[418.91125 403.716    -8.63432],[405.4201    384.82843    -4.3171597],[412.16568   386.17752    -4.3171597],[445.8935   374.03552  -14.678344],[455.33728  375.3846   -11.224616],[460.73373  378.08286   -6.907456],[467.4793    384.82843     1.7268641],[4.6343195e+02 3.8482843e+02 5.9604645e-08],[455.33728  382.1302    -6.044024],[449.94083 382.1302   -8.63432],[444.5444   382.1302   -11.224616],[447.2426   405.06512   -9.497752],[444.5444  394.27222  -8.63432],[456.6864    390.22485    -4.3171597],[462.08286   395.62134    -4.3171597],[459.3846    388.87573    -1.7268639],[464.78107    390.22485     -0.86343193],[451.28995  392.9231    -6.044024],[455.33728  401.01776   -6.907456],[464.78107   380.78107    -2.5902958],[459.3846    382.1302     -2.5902958]
[437.16174  376.39645  -15.541776],[436.71204  384.49115  -12.088048],[437.61145  392.66077  -10.361184],[436.9369   404.8028   -12.088048],[426.36884  375.79688  -15.541776],[416.7002  379.31955 -12.95148],[409.80475  381.643     -9.497752],[402.68445   388.0138     -1.7268639],[406.73178   388.23865    -2.5902958],[416.4004   384.716     -7.770888],[421.79688  385.0158   -10.361184],[428.61737  384.04144  -12.088048],[427.4931   404.27814  -12.088048],[429.44183  393.56018  -10.361184],[416.02567  391.46155   -6.907456],[411.6785   396.63318   -7.770888],[412.05325   389.88757    -4.3171597],[406.50693   392.286      -4.3171597],[421.42212 391.76135  -8.63432],[418.19922  401.05524  -10.361184],[405.53253  385.4655    -5.180592],[410.92902  385.76532   -5.180592],[446.75543  374.22287  -14.678344],[456.04932  377.44577  -12.088048],[462.645    380.51874   -7.770888],[4.6909076e+02 3.8628998e+02 5.9604645e-08],[463.69427   385.99017    -1.7268639],[455.67456  384.19135   -6.907456],[450.2781   383.89154   -9.497752],[444.88165  383.59174  -11.224616],[446.53058  402.6292   -11.224616],[444.43195  391.6864    -9.497752],[456.72388  389.66272   -5.180592],[461.82053  395.359     -6.044024],[460.8462    388.53848    -2.5902958],[466.16766   390.18738    -2.5902958],[451.25244  390.71204   -7.770888],[454.77515  400.3807    -9.497752],[466.61737  382.0927    -3.453728],[459.72192  384.4162    -3.453728]
[436.4497   376.78107  -14.678344],[436.4497   384.87573  -10.361184],[436.4497   388.9231   -10.361184],[436.4497   399.716    -12.088048],[427.00592  376.78107  -14.678344],[417.56213  379.4793   -12.088048],[410.8166  382.17752  -8.63432],[402.7219    387.57397    -1.7268639],[406.76923   387.57397    -2.5902958],[416.213    386.22485   -6.907456],[421.60947 384.87573  -8.63432],[428.35504  384.87573  -10.361184],[427.00592  399.716    -12.088048],[428.35504  388.9231   -10.361184],[416.213    387.57397   -6.907456],[412.16568  394.31952   -7.770888],[412.16568   387.57397    -4.3171597],[406.76923   390.27222    -4.3171597],[421.60947 387.57397  -8.63432],[418.91125  397.01776  -10.361184],[405.4201   384.87573   -5.180592],[410.8166    386.22485    -4.3171597],[445.8935   375.43195  -13.814912],[455.33728  378.1302   -10.361184],[460.73373  380.82843   -6.907456],[466.1302     384.87573      0.86343205],[462.08286    384.87573     -0.86343193],[453.98816  383.5266    -5.180592],[449.94083  384.87573   -7.770888],[443.19528  384.87573   -9.497752],[445.8935   398.36688  -11.224616],[443.19528  387.57397   -9.497752],[455.33728  386.22485   -5.180592],[459.3846   391.62134   -6.044024],[458.03552   386.22485    -2.5902958],[463.43195   388.9231     -1.7268639],[449.94083  387.57397   -7.770888],[452.63907 395.66864  -8.63432],[464.78107   382.17752    -2.5902958],[458.03552   383.5266     -2.5902958]
[437.79883  378.1302   -14.678344],[436.4497   384.87573  -10.361184],[437.79883  388.9231    -9.497752],[437.79883  399.716    -12.088048],[428.35504  376.78107  -13.814912],[417.56213  380.82843  -12.088048],[410.8166  383.5266   -8.63432],[402.7219    387.57397    -1.7268639],[406.76923   387.57397    -2.5902958],[416.213    386.22485   -6.907456],[422.9586  386.22485  -8.63432],[429.70416  384.87573  -10.361184],[428.35504  399.716    -12.088048],[429.70416  388.9231    -9.497752],[416.213    388.9231    -6.907456],[412.16568  394.31952   -7.770888],[412.16568   387.57397    -4.3171597],[406.76923   390.27222    -4.3171597],[422.9586  388.9231   -8.63432],[420.26038  397.01776  -10.361184],[405.4201   384.87573   -5.180592],[412.16568   386.22485    -4.3171597],[445.8935  375.43195 -12.95148],[455.33728  378.1302   -10.361184],[460.73373  380.82843   -6.044024],[467.4793    384.87573     1.7268641],[4.6208286e+02 3.8487573e+02 5.9604645e-08],[455.33728   383.5266     -4.3171597],[449.94083  384.87573   -6.907456],[444.5444   384.87573   -9.497752],[445.8935   398.36688  -10.361184],[444.5444  387.57397  -8.63432],[455.33728   386.22485    -4.3171597],[459.3846   391.62134   -5.180592],[459.3846    386.22485    -1.7268639],[463.43195    388.9231      -0.86343193],[451.28995  387.57397   -6.907456],[453.98816 395.66864  -8.63432],[464.78107   382.17752    -1.7268639],[459.3846    383.5266     -1.7268639]
[437.79883  378.08286  -14.678344],[437.79883  384.82843  -10.361184],[437.79883 394.27222  -8.63432],[439.14795  406.41418  -10.361184],[428.35504  376.73373  -13.814912],[417.56213  380.78107  -11.224616],[412.16568  384.82843   -7.770888],[4.0542010e+02 3.9157397e+02 5.9604645e-08],[409.46747   390.22485    -1.7268639],[417.56213  387.5266    -6.044024],[424.30768 386.17752  -8.63432],[429.70416  386.17752  -10.361184],[428.35504  406.41418   -9.497752],[429.70416 394.27222  -8.63432],[417.56213  392.9231    -5.180592],[413.5148   399.66864   -6.044024],[413.5148    391.57397    -2.5902958],[408.11835   394.27222    -2.5902958],[422.9586   394.27222   -6.907456],[420.26038  403.716     -7.770888],[406.76923   387.5266     -4.3171597],[413.5148   387.5266    -3.453728],[445.8935   375.3846   -13.814912],[455.33728  378.08286  -10.361184],[460.73373  380.78107   -6.907456],[467.4793    386.17752     1.7268641],[4.6343195e+02 3.8617752e+02 5.9604645e-08],[453.98816  384.82843   -5.180592],[449.94083  384.82843   -7.770888],[444.5444   384.82843   -9.497752],[447.2426   403.716     -9.497752],[444.5444   392.9231    -7.770888],[455.33728   390.22485    -4.3171597],[460.73373   395.62134    -4.3171597],[459.3846    388.87573    -1.7268639],[464.78107    390.22485     -0.86343193],[451.28995  391.57397   -6.044024],[455.33728  401.01776   -6.907456],[464.78107   383.4793     -2.5902958],[459.3846    384.82843    -2.5902958]
[439.18542 376.96844 -12.95148],[438.4359   384.08878   -9.497752],[438.51086  397.05524   -6.907456],[438.73572  408.59766   -7.770888],[427.7929  375.76923 -12.95148],[416.1006   377.41815  -10.361184],[408.68048  379.51678   -6.907456],[400.81067   385.88757     1.7268641],[406.50693    386.48718      0.86343205],[415.50098  383.11444   -5.180592],[421.19727  383.71402   -6.907456],[429.89154  383.18936   -9.497752],[427.3432   407.39844   -7.770888],[429.9665   396.15582   -6.044024],[414.4517    393.08286    -2.5902958],[409.5799   398.3294    -3.453728],[4.1047931e+02 3.8978503e+02 5.9604645e-08],[4.0448328e+02 3.9203354e+02 5.9604645e-08],[421.42212  395.2564    -5.180592],[417.67456  403.501     -5.180592],[404.1085    381.91522    -2.5902958],[411.07892   384.08878    -1.7268639],[449.45367  375.16962  -12.088048],[459.27222 377.643    -8.63432],[466.2426    379.81656    -4.3171597],[472.76334 386.26233   4.31716],[467.06708  385.66275    2.590296],[458.6726   383.33926   -3.453728],[454.4004   382.88956   -6.044024],[447.1302  383.56412  -8.63432],[448.85406  408.2229    -6.907456],[447.20514  396.53058   -6.044024],[459.19727    392.03357     -0.86343193],[464.44382   396.90533    -1.7268639],[463.76923   389.63513     1.7268641],[469.3156    391.65878     1.7268641],[453.2012   394.28204   -3.453728],[457.99805   403.4261     -4.3171597],[4.7036493e+02 3.8169034e+02 5.9604645e-08],[4.6294479e+02 3.8378897e+02 5.9604645e-08]
[440.28204  377.37082  -13.814912],[440.28204  385.91522   -9.497752],[440.28204 391.61145  -8.63432],[440.28204  403.00397   -9.497752],[430.3136   377.37082  -13.814912],[418.92108  380.21893  -11.224616],[411.80078  383.06708   -7.770888],[404.68048    388.76334     -0.86343193],[408.95267   387.33926    -1.7268639],[418.92108  385.91522   -6.044024],[424.61737  385.91522   -7.770888],[431.73767  385.91522   -9.497752],[430.3136   403.00397   -9.497752],[431.73767 391.61145  -8.63432],[417.49704  390.18738   -5.180592],[413.22485  397.30774   -6.044024],[413.22485  390.18738   -3.453728],[408.95267   391.61145    -2.5902958],[424.61737  391.61145   -6.907456],[421.76923  400.15585   -7.770888],[407.5286    385.91522    -4.3171597],[413.22485  385.91522   -3.453728],[448.82642  375.94675  -12.088048],[458.79486  377.37082   -9.497752],[464.49115  380.21893   -5.180592],[470.18738  384.49115    3.453728],[464.49115   384.49115     1.7268641],[457.3708   384.49115   -3.453728],[453.0986   384.49115   -6.044024],[447.40234 384.49115  -8.63432],[450.2505  401.5799   -8.63432],[447.40234  390.18738   -6.907456],[458.79486   388.76334    -2.5902958],[463.06708  393.03552   -3.453728],[4.6164301e+02 3.8733926e+02 5.9604645e-08],[467.33923    388.76334      0.86343205],[453.0986   390.18738   -5.180592],[457.3708   398.73178   -6.044024],[467.33923    381.643       -0.86343193],[461.643      383.06708     -0.86343193]
