0, 13, 14, 17, 37, 39, 40, 61, 78, 80, 81, 82, 84, 87, 88, 91, 95, 146, 178, 181, 185, 191, 267, 269, 270, 291, 308, 310, 311, 312, 314, 317, 318, 321, 324, 375, 402, 405, 409, 415
[332.15237 386.28058 -12.95148],[331.70267 394.4877   -8.63432],[331.40286  399.9591    -6.907456],[330.72833  412.26974   -7.770888],[322.65237  384.38806  -12.088048],[314.29538  386.67407   -9.497752],[308.67407  389.11      -5.180592],[302.90286  394.28156    2.590296],[307.0064     394.5064       0.86343205],[315.28848  393.5883    -3.453728],[319.39203  393.81314   -6.044024],[324.8634   394.11295   -7.770888],[321.22833  410.37723   -6.907456],[324.63855  398.2165    -6.907456],[313.77072   396.24902    -2.5902958],[307.92456  402.78845   -3.453728],[311.035      396.09912     -0.86343193],[3.0541370e+02 3.9853503e+02 5.9604645e-08],[317.79932  397.84174   -5.180592],[313.1711   407.19183   -5.180592],[304.42062   391.62082    -1.7268639],[311.1849     393.36343     -0.86343193],[340.43445 385.36243 -12.95148],[349.85947  388.6228   -10.361184],[355.18097  391.6583    -6.907456],[361.7204     397.50446      0.86343205],[357.6918     395.91174     -0.86343193],[349.4847   395.46204   -5.180592],[344.0133   395.16223   -6.907456],[338.54193 394.86243  -8.63432],[340.37823  411.4265    -7.770888],[338.31708  398.966     -6.907456],[350.70267  398.2727    -3.453728],[355.87427   404.04388    -4.3171597],[354.8062    398.49756    -1.7268639],[358.75986   401.45813    -1.7268639],[345.1563   399.34076   -5.180592],[348.73523  409.14056   -6.044024],[360.50247  394.6938    -3.453728],[353.58826   395.6869     -2.5902958]
[333.6233  384.8156  -12.95148],[332.8363  393.0227   -8.63432],[332.18048  399.86194   -6.907456],[332.36786  412.30377   -7.770888],[324.04834  383.89746  -12.088048],[315.57892  385.8462    -9.497752],[309.84518  388.05722   -6.044024],[305.08582  394.503      2.590296],[309.32053    393.52863      0.86343205],[316.29095   392.8166     -4.3171597],[320.52563  391.84222   -6.044024],[327.36493  392.49805   -7.770888],[322.92407  410.01776   -6.907456],[325.4724   397.8383    -6.907456],[314.5296    396.789      -2.5902958],[309.9014   401.86688   -3.453728],[311.92505    395.1588      -0.86343193],[3.0619135e+02 3.9736984e+02 5.9604645e-08],[320.00098  397.31363   -5.180592],[314.9793   406.49512   -5.180592],[306.84714   390.53058    -1.7268639],[313.55524   392.55426    -1.7268639],[341.96155 384.23474 -12.95148],[351.27417  387.88855  -10.361184],[356.48325  391.14893   -6.907456],[362.79785    397.27615      0.86343205],[358.82544    395.5148      -0.86343193],[350.7495   393.36      -5.180592],[345.14697  394.2032    -6.907456],[339.67557 393.67853  -8.63432],[340.70615  411.7229    -7.770888],[339.1509   399.14993   -6.907456],[351.72388   397.5947     -4.3171597],[355.30276   403.4596     -4.3171597],[354.45956   397.85703    -1.7268639],[359.7998    399.7495     -1.7268639],[346.1213   398.43787   -5.180592],[349.3067   408.4063    -6.044024],[360.45563  392.91028   -3.453728],[354.85306   393.75348    -2.5902958]
[330.8595  384.83777 -12.95148],[330.33484 394.41275  -8.63432],[330.03503  399.88416   -6.907456],[329.28552  413.56262   -6.907456],[321.28455  384.3131   -12.088048],[312.92752 386.59912  -8.63432],[307.3062   389.03503   -5.180592],[302.90286  394.28156    2.590296],[307.0064     394.5064       0.86343205],[313.99557  392.14548   -3.453728],[318.02417  393.7382    -6.044024],[324.93835  392.7451    -7.770888],[319.78552  411.67014   -6.907456],[323.19577  399.5094    -6.044024],[312.3279    397.54193    -2.5902958],[307.92456   402.78845    -2.5902958],[3.0966718e+02 3.9602417e+02 5.9604645e-08],[3.0404587e+02 3.9846008e+02 5.9604645e-08],[317.79932   397.84174    -4.3171597],[313.1711   407.19183   -5.180592],[304.42062    391.62082     -0.86343193],[311.1849     393.36343     -0.86343193],[340.5094  383.99457 -12.95148],[349.85947  388.6228   -10.361184],[353.8131   391.58334   -6.907456],[360.35257    397.4295       0.86343205],[356.24902    397.20465     -0.86343193],[348.19183  394.01923   -5.180592],[344.08826  393.79437   -6.907456],[337.24902 393.41962  -8.63432],[338.93542  412.71942   -6.907456],[338.24213  400.33386   -6.907456],[349.25986  399.5656    -3.453728],[354.43146   405.3368     -4.3171597],[353.43835   398.4226     -1.7268639],[357.392     401.38318    -1.7268639],[343.78845  399.2658    -5.180592],[347.36737  409.0656    -6.044024],[359.1346   394.61884   -3.453728],[352.22043   395.61194    -2.5902958]
[332.15237  386.28058  -12.088048],[331.70267  394.4877    -7.770888],[331.40286  399.9591    -6.907456],[330.72833  412.26974   -6.907456],[322.65237  384.38806  -12.088048],[314.29538 386.67407  -8.63432],[310.04193  389.18494   -5.180592],[304.27072  394.3565     2.590296],[308.37427   394.58136     1.7268641],[315.28848  393.5883    -3.453728],[320.7599   393.8881    -6.044024],[326.23126  394.1879    -7.770888],[321.22833  410.37723   -6.044024],[324.63855  398.2165    -6.044024],[313.77072   396.24902    -2.5902958],[309.29242   402.8634     -2.5902958],[3.1103500e+02 3.9609912e+02 5.9604645e-08],[305.4137     398.53503      0.86343205],[319.16718   397.9167     -4.3171597],[314.53897   407.26678    -4.3171597],[305.78845    391.69577     -0.86343193],[312.55276    393.4384      -0.86343193],[341.80228  385.43738  -12.088048],[351.22733  388.69775   -9.497752],[356.54883  391.73325   -6.044024],[363.08826    397.5794       0.86343205],[3.5761685e+02 3.9727960e+02 5.9604645e-08],[349.4847    395.46204    -4.3171597],[345.38116  395.23718   -6.044024],[338.54193  394.86243   -7.770888],[340.37823  411.4265    -6.907456],[339.61     400.4088    -6.044024],[350.70267  398.2727    -3.453728],[355.87427  404.04388   -3.453728],[354.8062    398.49756    -1.7268639],[358.75986    401.45813     -0.86343193],[345.1563   399.34076   -5.180592],[348.73523  409.14056   -5.180592],[360.50247   394.6938     -2.5902958],[353.58826   395.6869     -1.7268639]
[333.2298  386.58582 -12.95148],[334.26038 394.84912  -8.63432],[332.61145  401.63217   -6.907456],[333.4734   413.99902   -6.907456],[325.07892  384.8807   -12.088048],[315.39154  387.2229    -9.497752],[311.17554  389.78998   -6.044024],[305.4231   396.40436    2.590296],[309.58286    395.20514      0.86343205],[317.84616   394.17456    -4.3171597],[321.9497   394.3432    -6.044024],[327.42114  394.56805   -7.770888],[323.89844  413.60553   -6.907456],[327.1963   400.0395    -6.044024],[316.3097    398.22192    -2.5902958],[310.55722  404.8363    -3.453728],[313.6302     396.74164     -0.86343193],[3.0804639e+02 3.9925250e+02 5.9604645e-08],[320.357     399.75842    -4.3171597],[315.86     409.16473   -5.180592],[306.9596    392.35703    -1.7268639],[313.7426    394.00592    -1.7268639],[342.86096  385.61145  -12.088048],[352.3235   388.74066  -10.361184],[356.31458  391.645     -6.907456],[362.8728     398.76532      0.86343205],[3.5882544e+02 3.9722882e+02 5.9604645e-08],[350.67456  395.52368   -5.180592],[346.57104  395.35504   -6.907456],[339.73175 395.07397  -8.63432],[343.10455  413.02466   -6.907456],[340.81854  401.96945   -6.044024],[351.87378  399.68347   -3.453728],[357.1203   405.3797    -3.453728],[356.0335    398.48425    -1.7268639],[360.02466    401.3886      -0.86343193],[346.3462   400.82648   -5.180592],[350.0562   410.57007   -5.180592],[360.30573   394.54932    -2.5902958],[354.77814   395.69232    -2.5902958]
[331.86194 386.5296  -12.95148],[331.52466 394.7367   -8.63432],[331.2436   401.57596   -6.907456],[332.04932  415.31067   -6.907456],[323.71106  384.8245   -12.088048],[314.02368 387.1667   -8.63432],[309.8077   389.73376   -5.180592],[304.05524  396.34814    2.590296],[308.21503   395.14893     1.7268641],[316.47833  394.11835   -3.453728],[320.58185  394.287     -6.044024],[326.05328  394.51184   -7.770888],[322.53058  413.54932   -6.044024],[324.40436  401.29492   -6.044024],[314.94183   398.1657     -2.5902958],[309.18936   404.7801     -2.5902958],[3.1226233e+02 3.9668542e+02 5.9604645e-08],[3.0531067e+02 3.9914008e+02 5.9604645e-08],[318.98917   399.7022     -4.3171597],[314.49213   409.10852    -4.3171597],[305.59174    392.3008      -0.86343193],[312.37476    393.9497      -0.86343193],[341.4931   385.55524  -12.088048],[350.95563  388.68445  -10.361184],[356.25836  393.01285   -6.907456],[362.8728     398.76532      0.86343205],[3.5745758e+02 3.9717261e+02 5.9604645e-08],[349.30673   395.46747    -4.3171597],[345.2032   395.29883   -6.907456],[338.36392  395.01776   -7.770888],[340.31265  414.2801    -6.907456],[339.45068  401.91324   -6.044024],[350.4497   400.99512   -3.453728],[355.75244  405.3235    -3.453728],[354.6095    399.7959     -1.7268639],[359.96844    402.75644     -0.86343193],[344.97833  400.77026   -5.180592],[348.68842  410.51385   -5.180592],[360.30573   394.54932    -2.5902958],[353.41028   395.6361     -2.5902958]
[332.25543 384.68445 -12.95148],[331.46844 392.89154  -8.63432],[330.9438   398.36295   -6.907456],[331.13116  410.80475   -7.770888],[322.68048  383.7663   -12.088048],[314.21106 385.71503  -8.63432],[308.47733  387.92606   -5.180592],[302.48126  392.8728     2.590296],[307.95267    393.39746      0.86343205],[315.05426  391.31757   -3.453728],[319.1578   391.71106   -6.044024],[324.6292   392.23572   -7.770888],[321.55624  409.8866    -6.907456],[324.10455  397.70712   -6.044024],[313.2929    395.28998    -2.5902958],[308.6647   400.36786   -3.453728],[310.6884     393.6598      -0.86343193],[3.0482349e+02 3.9723868e+02 5.9604645e-08],[318.7643    395.8146     -4.3171597],[313.61145  406.36395   -5.180592],[305.4793    390.3994     -1.7268639],[310.81955    392.29193     -0.86343193],[340.5937  384.10358 -12.95148],[349.9063   387.7574   -10.361184],[355.1154   391.01776   -6.907456],[361.43       397.145        0.86343205],[357.4576     395.38364     -0.86343193],[349.25052  394.59665   -5.180592],[343.7791   394.07202   -6.907456],[338.3077  393.54736  -8.63432],[339.46942  410.22388   -7.770888],[337.9142   397.6509    -6.907456],[350.35602   397.46353    -4.3171597],[355.30276   403.4596     -4.3171597],[354.59073   396.48917    -2.5902958],[358.43195   399.61835    -1.7268639],[344.75348  398.3067    -6.044024],[347.93887  408.27515   -6.044024],[358.9566   394.14697   -3.453728],[353.48523   393.6223     -2.5902958]
[330.78455 386.20563 -12.95148],[331.70267 394.4877   -8.63432],[330.03503  399.88416   -6.907456],[330.65338  413.63757   -7.770888],[322.65237  384.38806  -12.088048],[312.92752  386.59912   -9.497752],[307.3062   389.03503   -5.180592],[302.90286  394.28156    2.590296],[307.0064     394.5064       0.86343205],[313.92062  393.51334   -3.453728],[319.39203  393.81314   -6.044024],[324.8634   394.11295   -7.770888],[321.15338  411.7451    -6.907456],[324.56363  399.58435   -6.044024],[312.40286   396.17407    -2.5902958],[307.92456  402.78845   -3.453728],[3.0966718e+02 3.9602417e+02 5.9604645e-08],[3.0404587e+02 3.9846008e+02 5.9604645e-08],[317.79932   397.84174    -4.3171597],[313.1711   407.19183   -5.180592],[304.42062   391.62082    -1.7268639],[311.1849     393.36343     -0.86343193],[340.43445 385.36243 -12.95148],[349.85947  388.6228   -10.361184],[355.18097  391.6583    -6.907456],[361.7204     397.50446      0.86343205],[357.61685    397.2796      -0.86343193],[349.4847   395.46204   -5.180592],[344.0133   395.16223   -6.907456],[338.54193 394.86243  -8.63432],[338.93542  412.71942   -7.770888],[338.24213  400.33386   -6.907456],[350.62772  399.64056   -3.453728],[354.43146   405.3368     -4.3171597],[353.43835   398.4226     -1.7268639],[358.75986   401.45813    -1.7268639],[345.1563   399.34076   -5.180592],[347.36737  409.0656    -6.044024],[359.1346   394.61884   -3.453728],[353.58826   395.6869     -2.5902958]
[333.87573 387.99115 -12.95148],[333.53845  395.74854   -7.770888],[333.31363  400.9201    -6.907456],[332.8077   412.5562    -6.907456],[324.88165  386.30475  -12.088048],[315.71893 388.49707  -8.63432],[310.43494  390.858     -5.180592],[305.03845  395.80475    2.590296],[308.9734    394.68048     1.7268641],[316.787    393.72485   -3.453728],[320.66568  393.8935    -6.044024],[327.1302   394.17456   -7.770888],[323.75742  412.16272   -6.907456],[325.61243  399.28998   -6.044024],[315.32544   397.54736    -2.5902958],[309.92902   402.49408    -2.5902958],[3.1279587e+02 3.9614203e+02 5.9604645e-08],[3.0621893e+02 3.9844678e+02 5.9604645e-08],[320.44083   399.06512    -4.3171597],[316.16864  407.94678   -5.180592],[306.5        391.98227     -0.86343193],[312.9083     393.5562      -0.86343193],[341.68933  387.03552  -12.088048],[350.62726  390.0148    -9.497752],[355.6864   392.82544   -6.044024],[363.27515   397.04144     1.7268641],[358.10355    396.8166       0.86343205],[350.4024    395.1864     -4.3171597],[345.23077  394.96155   -6.044024],[340.00296  396.0296    -7.770888],[341.9142   411.6568    -6.907456],[339.83432  399.9083    -6.044024],[351.5266    399.12134    -2.5902958],[356.4734   404.51776   -3.453728],[355.46155    397.99707     -0.86343193],[3.5922781e+02 4.0075150e+02 5.9604645e-08],[346.29883   400.18936    -4.3171597],[349.78406  409.4083    -5.180592],[360.80176   394.3432     -1.7268639],[354.28107   395.35504    -1.7268639]
[332.58286  384.72192  -13.814912],[332.95758  393.90338   -9.497752],[332.43292  399.07495   -7.770888],[332.54538 410.84222  -8.63432],[323.53253 383.80377 -12.95148],[315.51282  385.6026    -9.497752],[309.94772  388.95663   -6.044024],[304.25146  393.60358    2.590296],[308.1302     393.99707      0.86343205],[316.1499    392.19824    -4.3171597],[321.3215   392.7229    -6.044024],[326.4931  393.24756  -8.63432],[323.4951   409.92407   -7.770888],[325.96844  398.41913   -6.907456],[314.4635   395.9458    -3.453728],[310.06015  400.72388   -3.453728],[312.00888    394.39056     -0.86343193],[3.0644379e+02 3.9774460e+02 5.9604645e-08],[319.63513  396.47046   -5.180592],[316.       406.5513    -6.044024],[305.8067    391.14893    -1.7268639],[312.2712     391.80475     -0.86343193],[341.76428 384.34717 -12.95148],[350.55225  387.8511   -10.361184],[356.75446  391.0927    -7.770888],[3.6269427e+02 3.9692017e+02 5.9604645e-08],[358.94675    395.23376     -0.86343193],[349.89645  394.3156    -5.180592],[346.01776  393.92212   -7.770888],[339.55328 393.2663   -8.63432],[341.72687 410.46747  -8.63432],[340.3215   398.56906   -7.770888],[352.08875   398.45663    -4.3171597],[355.57397  402.72882   -5.180592],[354.80573   397.4261     -2.5902958],[359.715     400.5365     -1.7268639],[346.91718  397.93198   -6.044024],[349.87775  407.37573   -6.907456],[360.37082  394.07202   -3.453728],[355.06805   394.84027    -2.5902958]
[333.12625  386.41718  -12.088048],[332.78897  394.62427   -7.770888],[332.56412  400.0957    -6.044024],[332.002    413.77417   -6.907456],[324.97534  384.71207  -11.224616],[316.65582 387.11047  -8.63432],[311.072    389.62134   -5.180592],[306.7436   394.92407    2.590296],[310.84717   395.0927      1.7268641],[317.79883  392.6381    -3.453728],[321.84616  394.17456   -6.044024],[327.31757  394.3994    -7.770888],[323.8511   412.06903   -6.044024],[327.0927   399.87085   -6.044024],[316.20612   398.05328    -2.5902958],[311.87775   403.35602    -2.5902958],[3.1352664e+02 3.9657300e+02 5.9604645e-08],[307.9428     399.08386      0.86343205],[320.3097    398.22192    -4.3171597],[315.81262   407.62823    -4.3171597],[308.22388    392.2446      -0.86343193],[315.00693    393.8935      -0.86343193],[341.38956  385.3866   -12.088048],[350.8521   388.5158    -9.497752],[356.15485  392.8442    -6.044024],[362.76923    398.59668      0.86343205],[3.5872192e+02 3.9706018e+02 5.9604645e-08],[350.57104   395.35504    -4.3171597],[345.0996   395.1302    -6.044024],[339.62823  394.90533   -7.770888],[341.63318  412.7998    -6.907456],[340.7712   400.43298   -6.044024],[351.77026  399.51483   -3.453728],[355.64893  405.15485   -3.453728],[354.56213   398.2594     -1.7268639],[359.92108    401.21997     -0.86343193],[346.2426   400.65784   -5.180592],[349.9527   410.40143   -5.180592],[360.20215   394.38068    -2.5902958],[354.67456   395.52368    -2.5902958]
[336.07742  387.64844  -12.088048],[335.62772  395.85553   -7.770888],[335.40286  399.9591    -6.907456],[334.65338  413.63757   -7.770888],[326.57742  385.75592  -12.088048],[318.22043 388.04193  -8.63432],[312.59912  390.4778    -5.180592],[306.8279   395.6494     2.590296],[311.0064     394.5064       0.86343205],[319.28848  393.5883    -3.453728],[323.31708  395.18097   -6.044024],[328.78845  395.48077   -7.770888],[325.15338  411.7451    -6.907456],[328.56363  399.58435   -6.044024],[317.69577   397.61688    -2.5902958],[311.92456   402.78845    -2.5902958],[3.1503500e+02 3.9609912e+02 5.9604645e-08],[3.0941370e+02 3.9853503e+02 5.9604645e-08],[323.16718   397.9167     -4.3171597],[318.46402  408.6346    -5.180592],[308.34567    392.98868     -0.86343193],[315.1849     393.36343     -0.86343193],[345.72733  386.80524  -12.088048],[355.15237  390.0656    -9.497752],[359.10602  393.02612   -6.044024],[365.7204    397.50446     1.7268641],[3.6161685e+02 3.9727960e+02 5.9604645e-08],[353.4847    395.46204    -4.3171597],[349.38116  395.23718   -6.044024],[342.46698  396.2303    -7.770888],[344.30328  412.79437   -6.907456],[343.61     400.4088    -6.044024],[354.62772  399.64056   -3.453728],[359.79932  405.41174   -3.453728],[358.8062    398.49756    -1.7268639],[362.75986    401.45813     -0.86343193],[349.1563   399.34076   -5.180592],[352.73523  409.14056   -6.044024],[364.50247   394.6938     -2.5902958],[357.58826   395.6869     -1.7268639]
[336.22733 384.91272 -12.95148],[335.77762 393.11984  -8.63432],[335.4778   398.59125   -6.907456],[334.72833  412.26974   -7.770888],[326.72733  383.02023  -12.088048],[318.37033  385.3062    -9.497752],[312.74902  387.74213   -6.044024],[306.9778   392.91373    2.590296],[311.08136    393.13858      0.86343205],[319.36343   392.22043    -4.3171597],[323.46698  392.44528   -6.044024],[330.3062   392.82004   -7.770888],[325.22833  410.37723   -6.907456],[328.63855  398.2165    -6.044024],[317.84567   394.88116    -2.5902958],[313.36737  401.49557   -3.453728],[315.10995    394.73126     -0.86343193],[3.0948865e+02 3.9716718e+02 5.9604645e-08],[323.24213   396.54883    -4.3171597],[318.61392  405.89893   -5.180592],[309.8634    390.3279     -1.7268639],[315.25986   391.99557    -1.7268639],[345.87723  384.06952  -12.088048],[355.30228  387.3299    -9.497752],[359.18097  391.6583    -6.907456],[365.7204     397.50446      0.86343205],[3.6169180e+02 3.9591174e+02 5.9604645e-08],[353.55966   394.09418    -4.3171597],[349.45612  393.86932   -6.907456],[342.61688  393.49457   -7.770888],[344.37823  411.4265    -6.907456],[343.68494  399.04095   -6.907456],[354.70267  398.2727    -3.453728],[359.87427  404.04388   -3.453728],[358.88116   397.1297     -1.7268639],[362.8348     400.09027     -0.86343193],[349.23126  397.9729    -5.180592],[352.81018  407.7727    -6.044024],[364.57742   393.32593    -2.5902958],[357.6632    394.31903    -2.5902958]
[338.12524 386.0089  -12.95148],[337.67554 393.87872  -8.63432],[337.37573  399.12524   -6.907456],[338.01282  411.00494   -7.770888],[330.33038  384.24756  -12.088048],[320.99902  386.34613   -9.497752],[315.60257  388.66962   -5.180592],[310.0562   393.6164     2.590296],[313.99112    393.84125      0.86343205],[321.9359   392.9793    -3.453728],[325.87082  393.20416   -6.044024],[332.42902  393.57892   -7.770888],[328.83136  410.4803    -6.907456],[330.89252  397.43884   -6.907456],[320.47437   395.52765    -2.5902958],[314.85306  401.786     -3.453728],[317.92603    394.0661      -0.86343193],[3.1114301e+02 3.9762622e+02 5.9604645e-08],[325.64597  397.13904   -5.180592],[321.1864   406.09564   -5.180592],[311.51776   391.06805    -1.7268639],[318.00098    392.75446     -0.86343193],[347.38165  385.2219   -12.088048],[356.4132   388.3698    -9.497752],[361.50983  391.2929    -6.044024],[367.76825    396.9142       0.86343205],[3.6390826e+02 3.9537775e+02 5.9604645e-08],[356.03845   394.92804    -4.3171597],[350.79193  394.62823   -6.907456],[345.54535  394.32843   -7.770888],[347.26923  410.21796   -7.770888],[345.32053  398.2633    -6.907456],[357.2002   397.62625   -3.453728],[360.8353    403.09766    -4.3171597],[359.82346   397.77615    -1.7268639],[364.9201     400.69922     -0.86343193],[351.87872  398.63806   -5.180592],[355.28894  408.04437   -6.044024],[365.29486   394.14105    -2.5902958],[359.97336   395.1529     -1.7268639]
[339.51184 384.77222 -12.95148],[339.06213 392.64203  -8.63432],[338.76233  397.88855   -6.907456],[338.08777  409.6933    -7.770888],[330.40533  382.9359   -12.088048],[321.07397 385.03455  -8.63432],[316.98914  387.43292   -5.180592],[310.13116  392.30475    2.590296],[314.06607    392.5296       0.86343205],[322.01086  391.66766   -3.453728],[327.25742  391.96747   -6.044024],[332.50397  392.26727   -7.770888],[328.9063   409.16864   -6.907456],[332.2791   396.2022    -6.044024],[320.54932   394.216      -2.5902958],[316.23962  400.54932   -3.453728],[318.00098    392.75446     -0.86343193],[3.1252960e+02 3.9638953e+02 5.9604645e-08],[325.72092   395.82745    -4.3171597],[321.26135  404.784     -5.180592],[312.90436   389.83136    -1.7268639],[318.07593    391.4428      -0.86343193],[348.76825  383.9852   -12.088048],[357.7998   387.13315   -9.497752],[362.89642  390.0562    -6.044024],[369.15485   395.67755     1.7268641],[3.6529486e+02 3.9414105e+02 5.9604645e-08],[356.1134    393.6164     -4.3171597],[352.17853  393.39154   -6.044024],[345.6203   393.01678   -7.770888],[347.34418  408.9063    -7.770888],[346.63214  398.33826   -6.907456],[357.27515  396.3146    -3.453728],[362.2219   401.86096   -3.453728],[361.21002    396.53946     -0.86343193],[366.3067     399.46252     -0.86343193],[351.95367  397.32645   -5.180592],[355.3639   406.73273   -6.044024],[366.68146   392.90436    -2.5902958],[360.0483    393.84125    -1.7268639]
[342.13513  385.54932  -12.088048],[340.8235   393.41913   -7.770888],[340.8235   398.6657    -6.044024],[340.8235   411.78204   -6.907456],[332.95367  384.23767  -12.088048],[323.77222  385.54932   -9.497752],[318.52563  388.1726    -6.044024],[313.2791   393.41913    2.590296],[317.21402    392.1075       0.86343205],[325.08383  392.1075    -3.453728],[329.01874  392.1075    -6.044024],[335.57693  393.41913   -7.770888],[331.64203  409.15878   -6.907456],[334.2653   397.35406   -6.044024],[323.77222   396.04242    -2.5902958],[318.52563  401.28897   -3.453728],[321.14893    394.73077     -0.86343193],[3.1590237e+02 3.9604242e+02 5.9604645e-08],[329.01874   396.04242    -4.3171597],[323.77222  406.53552   -5.180592],[315.90237   390.79587    -1.7268639],[321.14893   392.1075     -1.7268639],[350.00494  385.54932  -12.088048],[359.1864  388.1726   -8.63432],[364.43292  392.1075    -5.180592],[369.6795   397.35406    2.590296],[365.74457    396.04242      0.86343205],[357.8748   394.73077   -3.453728],[353.93988  394.73077   -6.044024],[347.38165  393.41913   -7.770888],[350.00494  410.47043   -6.907456],[348.6933   398.6657    -6.044024],[359.1864    398.6657     -2.5902958],[363.12134   403.91223    -2.5902958],[363.12134    397.35406     -0.86343193],[3.6705621e+02 3.9997733e+02 5.9604645e-08],[353.93988   398.6657     -4.3171597],[357.8748   407.84714   -5.180592],[368.36786   393.41913    -1.7268639],[361.8097     394.73077     -0.86343193]
[346.216   384.33728 -12.95148],[345.8225  393.38757  -8.63432],[345.59766  398.5592    -7.770888],[345.09174  410.19525   -7.770888],[338.5148  382.7071  -12.95148],[329.35208  384.8994   -10.361184],[324.06805  387.26038   -6.907456],[318.6154     393.5          0.86343205],[3.2255029e+02 3.9237576e+02 5.9604645e-08],[330.36392  391.42014   -5.180592],[334.2426   391.58878   -6.907456],[340.7071  391.8698   -8.63432],[336.09766  408.5089    -7.770888],[339.18933  396.98523   -6.907456],[328.90237   395.2426     -4.3171597],[323.50592   400.18936    -4.3171597],[326.3728    393.83728    -1.7268639],[319.79587   396.14203    -1.7268639],[332.78107  395.41125   -6.044024],[329.74557  405.64203   -6.044024],[320.07693   389.67755    -2.5902958],[326.48523   391.2515     -2.5902958],[355.2663   384.73077  -12.088048],[362.91125  387.65387   -9.497752],[367.9704   390.4645    -6.044024],[374.21008   395.91718     1.7268641],[3.7033136e+02 3.9574854e+02 5.9604645e-08],[362.6302    394.11835    -4.3171597],[357.45862  393.8935    -6.907456],[352.287   393.66864  -8.63432],[354.19824  409.29587   -7.770888],[353.41125  397.60358   -6.907456],[363.81064  396.76038   -3.453728],[367.4083    403.3935     -4.3171597],[366.39642   396.8728     -1.7268639],[371.45563    399.68347     -0.86343193],[358.58282  397.82843   -5.180592],[362.06805  407.04736   -6.044024],[371.7367    393.21893    -2.5902958],[366.50885   394.287      -1.7268639]
[348.44577 384.01874 -12.95148],[348.1085  392.22586  -8.63432],[347.82742  399.06512   -6.907456],[345.95367  411.31955   -7.770888],[340.2949  382.3136  -12.95148],[330.6075   384.65585  -10.361184],[325.02368  387.1667    -6.907456],[319.32745    392.41324      0.86343205],[323.43097    392.58188     -0.86343193],[331.7505   390.18347   -5.180592],[335.79785  391.71997   -6.907456],[341.26923 391.9448   -8.63432],[337.8028   409.61444   -7.770888],[341.04437  397.4162    -6.907456],[330.1578    395.59863    -4.3171597],[324.46155   400.8452     -4.3171597],[327.47833   394.11835    -1.7268639],[321.8945    396.6292     -1.7268639],[334.20514  397.13513   -5.180592],[329.7081   406.54144   -6.044024],[320.8077   389.73376   -3.453728],[327.59076   391.3827     -2.5902958],[356.7091   382.98816  -12.088048],[366.11542  387.48523   -9.497752],[371.41815  391.81363   -6.044024],[376.66473   397.5099      1.7268641],[3.7261737e+02 3.9597339e+02 5.9604645e-08],[364.4665    394.26825    -4.3171597],[360.41916  392.73178   -6.907456],[353.5799  392.4507   -8.63432],[355.52863  411.71304   -6.907456],[354.6667   399.3462    -6.907456],[365.6657   398.42804   -3.453728],[369.54437  404.06808   -3.453728],[368.40137    398.54047     -0.86343193],[373.76038    401.50104     -0.86343193],[360.1381   399.57104   -5.180592],[363.84814  409.31464   -6.044024],[374.04144   394.66174    -2.5902958],[368.57      394.4369     -1.7268639]
[351.7653  383.09668 -12.95148],[351.31558 391.19135  -8.63432],[350.94083  397.9369    -7.770888],[350.2663   410.07892   -7.770888],[343.74554 381.29785 -12.95148],[335.50098  383.54636  -10.361184],[329.8797   387.29388   -7.770888],[3.2418344e+02 3.9239056e+02 5.9604645e-08],[326.9566    391.19135    -1.7268639],[335.12622  390.29193   -6.044024],[339.17358  390.51678   -7.770888],[344.57    390.8166   -8.63432],[340.8225   409.55426   -7.770888],[344.19525  397.56213   -6.907456],[333.55225   394.2643     -4.3171597],[329.1302   400.78503   -5.180592],[330.92902   392.76532    -2.5902958],[325.38263   395.1637     -2.5902958],[338.87378  395.9132    -6.044024],[334.3018   405.1322    -6.907456],[325.68243   389.76727    -4.3171597],[331.07892  390.06708   -3.453728],[359.93494  382.19724  -12.088048],[367.80475  386.69427   -9.497752],[371.6272   390.9665    -6.044024],[376.72388   396.66272     1.7268641],[3.7275146e+02 3.9508878e+02 5.9604645e-08],[366.08087   393.3649     -4.3171597],[362.03354  393.14005   -6.044024],[356.71204  391.49115   -7.770888],[358.36096  410.52863   -6.907456],[357.6864   398.31165   -6.907456],[367.20514  397.48718   -3.453728],[370.95264  403.10852   -3.453728],[369.97827    396.28796     -0.86343193],[373.87573    399.21106     -0.86343193],[363.1578   397.26233   -5.180592],[365.2564   408.20514   -5.180592],[375.5996    392.54047    -1.7268639],[368.7791    393.5148     -1.7268639]
