0, 13, 14, 17, 37, 39, 40, 61, 78, 80, 81, 82, 84, 87, 88, 91, 95, 146, 178, 181, 185, 191, 267, 269, 270, 291, 308, 310, 311, 312, 314, 317, 318, 321, 324, 375, 402, 405, 409, 415
[324.65186 350.23572 -12.95148],[324.20215 358.10553  -8.63432],[323.82742  364.6637    -6.907456],[323.0779   377.7801    -6.907456],[315.54535  348.3994   -12.088048],[307.6006  349.26135  -8.63432],[302.20416  351.58484   -5.180592],[296.65778  356.53156    3.453728],[300.5927    356.7564      1.7268641],[308.53748  355.89447   -3.453728],[312.47238  356.11932   -6.044024],[317.71893  356.41913   -7.770888],[313.9714   375.9438    -6.907456],[317.26923  364.28894   -6.044024],[306.92603   361.0661     -2.5902958],[301.3797    366.01282    -2.5902958],[3.0445267e+02 3.5829291e+02 5.9604645e-08],[297.74457    360.54144      0.86343205],[310.786     362.6026     -4.3171597],[306.32642   371.55914    -4.3171597],[298.11932    353.98322     -0.86343193],[304.60257    355.66962     -0.86343193],[333.90826  349.44873  -12.088048],[342.93988  352.59665   -9.497752],[349.27316  356.9063    -6.044024],[355.53156   362.52765     1.7268641],[3.5167157e+02 3.6099115e+02 5.9604645e-08],[342.56512   359.15485    -4.3171597],[337.31854  358.85504   -6.907456],[332.072    358.55524   -7.770888],[332.33432  376.9931    -6.907456],[331.69727  365.1134    -6.044024],[343.57693  364.47635   -3.453728],[348.52368  370.0227    -3.453728],[347.5868     363.38956     -0.86343193],[352.68344    366.31262     -0.86343193],[338.33038  364.17654   -5.180592],[340.35406  374.81952   -5.180592],[353.13312   358.4428     -2.5902958],[346.5       359.3797     -1.7268639]
[326.1134   347.68738  -13.814912],[325.58875  356.86884   -9.497752],[325.06412  366.0503    -7.770888],[323.0779   377.7801    -7.770888],[317.0069  345.85107 -12.95148],[307.67554  347.9497   -10.361184],[302.2791   350.2732    -6.044024],[296.65778   356.53156     1.7268641],[300.5927     356.7564       0.86343205],[308.61243   354.58282    -4.3171597],[313.85898  354.88263   -6.907456],[319.10553 355.18243  -8.63432],[313.9714   375.9438    -7.770888],[317.26923  364.28894   -6.907456],[306.92603  361.0661    -3.453728],[301.3797   366.01282   -3.453728],[304.37772    359.60455     -0.86343193],[299.0562     360.6164      -0.86343193],[312.09763  362.67755   -5.180592],[306.32642  371.55914   -6.044024],[298.19427   352.67157    -1.7268639],[304.67752   354.35797    -1.7268639],[333.98322 348.1371  -12.95148],[344.32642  351.35995  -10.361184],[349.3481   355.59467   -6.907456],[355.6065     361.216        0.86343205],[350.35992    360.9162      -0.86343193],[342.64008  357.8432    -5.180592],[337.3935   357.5434    -7.770888],[332.14694  357.2436    -9.497752],[333.571    378.3797    -7.770888],[331.69727  365.1134    -6.907456],[343.57693  364.47635   -3.453728],[348.52368   370.0227     -4.3171597],[347.5868    363.38956    -1.7268639],[352.68344   366.31262    -1.7268639],[338.25543  365.48816   -6.044024],[341.6657   374.89447   -6.044024],[353.13312  358.4428    -3.453728],[346.57495   358.06805    -2.5902958]
[324.59024 346.29144 -12.95148],[324.59024  354.04883   -9.497752],[323.29736  361.8062    -7.770888],[323.29736  374.73523   -7.770888],[316.83286 344.99854 -12.95148],[307.78253  346.29144   -9.497752],[302.61096  348.87723   -6.044024],[296.14645   354.04883     1.7268641],[301.31805    354.04883      0.86343205],[307.78253   352.75592    -4.3171597],[312.95416  352.75592   -6.907456],[318.12573 352.75592  -8.63432],[314.24704  372.1494    -7.770888],[316.83286  360.51334   -6.907456],[306.48965  357.92755   -3.453728],[301.31805  363.09912   -3.453728],[303.90387    356.63464     -0.86343193],[2.9873224e+02 3.5792755e+02 5.9604645e-08],[311.66125  359.22046   -5.180592],[306.48965  368.27075   -6.044024],[298.73224   351.463      -1.7268639],[305.19675   352.75592    -1.7268639],[333.64053 346.29144 -12.95148],[342.69086  350.17014  -10.361184],[347.86243  352.75592   -6.907456],[354.32693    359.22046      0.86343205],[349.15533    357.92755     -0.86343193],[341.39795  355.34174   -5.180592],[337.51923  355.34174   -6.907456],[331.05475 355.34174  -8.63432],[332.34766  373.44232   -7.770888],[331.05475  361.8062    -6.907456],[342.69086  361.8062    -3.453728],[346.56952   366.97784    -4.3171597],[346.56952   360.51334    -1.7268639],[350.44824   363.09912    -1.7268639],[337.51923  361.8062    -5.180592],[340.10504  370.8565    -6.044024],[351.74112  355.34174   -3.453728],[345.27664   356.63464    -2.5902958]
[326.2298   346.58582  -13.814912],[325.89252  354.7929   -10.361184],[325.55524  363.00003   -7.770888],[323.62527 376.6223   -8.63432],[316.71106 344.8245  -12.95148],[308.39154  347.2229   -10.361184],[302.8077   349.73376   -6.044024],[298.4231    356.40436     1.7268641],[3.0252664e+02 3.5657300e+02 5.9604645e-08],[309.47833  354.11835   -5.180592],[313.58185  354.287     -7.770888],[319.05328  354.51184   -9.497752],[315.47437  374.91718   -7.770888],[318.716    362.719     -6.907456],[307.88562  359.53357   -3.453728],[302.18936   364.7801     -4.3171597],[305.20612   358.05328    -1.7268639],[299.6223     360.56415     -0.86343193],[311.93295  361.07007   -5.180592],[307.4359   370.47638   -6.044024],[299.90338   353.72485    -2.5902958],[306.7426    354.00592    -2.5902958],[334.4931   345.55524  -13.814912],[343.95563  348.68445  -11.224616],[349.25836  353.01285   -7.770888],[355.8166     360.13318     -0.86343193],[351.76923   358.59668    -1.7268639],[343.61835  356.89154   -6.044024],[338.2032  355.29883  -8.63432],[332.73175  355.07397   -9.497752],[333.25644 375.64795  -8.63432],[332.39447  363.2811    -7.770888],[344.76135  362.41916   -5.180592],[348.64     368.0592    -5.180592],[347.55328  361.16376   -3.453728],[352.91223   364.1243     -2.5902958],[339.28998  362.1943    -6.907456],[341.576    373.2495    -6.907456],[353.2495    355.91718    -4.3171597],[347.72192   357.06018    -4.3171597]
[327.2002  347.23767 -12.95148],[327.2002  355.1075   -8.63432],[325.88858  364.28897   -6.044024],[325.88858  377.40533   -6.907456],[318.01874  345.92606  -12.088048],[310.14893  348.54932   -9.497752],[304.90237  349.86096   -5.180592],[298.34418  355.1075     2.590296],[302.2791    355.1075      1.7268641],[310.14893  353.79587   -3.453728],[315.39548  353.79587   -6.044024],[320.64203  355.1075    -7.770888],[316.7071   376.0937    -6.044024],[319.33038  364.28897   -6.044024],[308.83728   360.35406    -2.5902958],[303.59076   365.6006     -2.5902958],[3.0621402e+02 3.5773077e+02 5.9604645e-08],[300.96747    360.35406      0.86343205],[314.08383   361.6657     -4.3171597],[308.83728   370.84714    -4.3171597],[300.96747    352.48422     -0.86343193],[306.21402    353.79587     -0.86343193],[336.38165  347.23767  -12.088048],[345.56314  351.1726    -9.497752],[349.49805  353.79587   -6.044024],[356.0562    360.35406     1.7268641],[352.12134    359.04242      0.86343205],[342.93988   356.41913    -4.3171597],[339.00494  356.41913   -6.907456],[333.7584   356.41913   -7.770888],[335.07004  377.40533   -6.044024],[333.7584   365.6006    -6.044024],[344.2515    362.97733    -2.5902958],[349.49805   368.22388    -2.5902958],[348.1864     361.6657      -0.86343193],[3.5343292e+02 3.6428897e+02 5.9604645e-08],[340.3166    364.28897    -4.3171597],[342.93988  373.47043   -5.180592],[353.43292   356.41913    -2.5902958],[348.1864    357.73077    -1.7268639]
[326.2298  346.58582 -12.95148],[325.89252  354.7929    -9.497752],[325.66766  360.26434   -7.770888],[323.7377  373.8866   -8.63432],[316.71106 344.8245  -12.95148],[308.39154  347.2229    -9.497752],[302.8077   349.73376   -6.044024],[297.11145   354.9803      1.7268641],[3.0121503e+02 3.5514893e+02 5.9604645e-08],[309.47833   354.11835    -4.3171597],[313.58185  354.287     -6.907456],[319.05328 354.51184  -8.63432],[315.5868  372.18146  -8.63432],[318.82843  359.98328   -7.770888],[307.94183  358.1657    -3.453728],[302.24557   363.41223    -4.3171597],[305.26233   356.68542    -1.7268639],[299.67853    359.1963      -0.86343193],[312.04538  358.33435   -6.044024],[307.54834  367.74066   -6.907456],[298.59174   352.3008     -2.5902958],[305.37476   353.9497     -2.5902958],[334.4369  346.9231  -12.95148],[343.8994   350.0523   -10.361184],[349.20215  354.38068   -6.907456],[3.5581659e+02 3.6013318e+02 5.9604645e-08],[351.76923    358.59668     -0.86343193],[343.61835  356.89154   -5.180592],[338.14697  356.6667    -7.770888],[332.73175 355.07397  -8.63432],[333.36887 372.91223  -8.63432],[332.5069   360.5454    -7.770888],[343.4497    360.99512    -4.3171597],[348.69623  366.69135   -5.180592],[347.6095    359.7959     -2.5902958],[351.6006    362.70023    -2.5902958],[339.3462   360.82648   -6.044024],[341.68842  370.51385   -6.907456],[353.2495   355.91718   -3.453728],[347.72192  357.06018   -3.453728]
[326.1228   348.75     -13.814912],[325.78552  356.1701    -9.497752],[325.50446  362.35358   -7.770888],[323.76184 373.42755  -8.63432],[317.57843 345.88315 -12.95148],[308.8092   347.96304   -9.497752],[302.5133   350.15533   -6.044024],[296.10504  354.821      2.590296],[299.8151    354.98965     1.7268641],[308.52814   354.14648    -4.3171597],[313.47485  354.37134   -6.044024],[319.6583  354.6524   -8.63432],[315.16125  371.79736   -7.770888],[318.14053  360.7796    -6.907456],[307.1228    357.80032    -2.5902958],[301.95117  362.52222   -3.453728],[3.0470563e+02 3.5645120e+02 5.9604645e-08],[2.9840979e+02 3.5864349e+02 5.9604645e-08],[312.0133   359.26184   -5.180592],[307.85358  368.9867    -6.044024],[298.69086    352.46008     -0.86343193],[304.81805    353.97784     -0.86343193],[334.83582 347.9068  -12.95148],[344.61688  350.8299   -10.361184],[349.45117  353.52814   -6.907456],[356.64648   358.81213     1.7268641],[3.5293640e+02 3.5864349e+02 5.9604645e-08],[344.33582  357.0133    -5.180592],[339.38907  356.78845   -6.907456],[333.20563 356.5074   -8.63432],[333.65533 373.87726  -8.63432],[332.92456  362.69086   -7.770888],[345.40387  360.7796    -3.453728],[348.88907   365.895      -4.3171597],[347.93344   359.65533    -1.7268639],[352.76776    362.35358     -0.86343193],[339.16425  361.73523   -6.044024],[342.48077  370.56067   -6.907456],[354.28552   356.22638    -2.5902958],[348.04587   357.18195    -1.7268639]
[327.2002   347.23767  -13.814912],[325.88858  355.1075    -9.497752],[325.88858  364.28897   -7.770888],[325.88858  377.40533   -7.770888],[318.01874 345.92606 -12.95148],[308.83728  347.23767   -9.497752],[304.90237  349.86096   -6.044024],[298.34418   356.41913     1.7268641],[302.2791     356.41913      0.86343205],[310.14893   353.79587    -4.3171597],[315.39548  353.79587   -6.907456],[320.64203 355.1075   -8.63432],[316.7071   374.78204   -7.770888],[319.33038  362.97733   -6.907456],[308.83728  360.35406   -3.453728],[303.59076  365.6006    -3.453728],[306.21402    359.04242     -0.86343193],[3.0096747e+02 3.6035406e+02 5.9604645e-08],[314.08383  361.6657    -5.180592],[308.83728  370.84714   -5.180592],[300.96747   352.48422    -1.7268639],[307.52563   353.79587    -1.7268639],[335.07004 347.23767 -12.95148],[344.2515   349.86096  -10.361184],[349.49805  353.79587   -6.907456],[3.5605621e+02 3.6035406e+02 5.9604645e-08],[352.12134    359.04242     -0.86343193],[344.2515   356.41913   -5.180592],[339.00494  356.41913   -7.770888],[333.7584   355.1075    -9.497752],[335.07004  376.0937    -7.770888],[333.7584   364.28897   -6.907456],[345.56314   362.97733    -4.3171597],[349.49805   368.22388    -4.3171597],[348.1864    361.6657     -1.7268639],[353.43292   364.28897    -1.7268639],[340.3166   364.28897   -6.044024],[342.93988  373.47043   -6.044024],[353.43292  356.41913   -3.453728],[348.1864    357.73077    -2.5902958]
[324.80176 347.61243 -12.95148],[324.35205  355.48224   -9.497752],[323.82742  364.6637    -6.907456],[323.15286  376.46844   -7.770888],[317.0069   345.85107  -12.088048],[307.67554  347.9497    -9.497752],[302.2791   350.2732    -6.044024],[296.65778  356.53156    2.590296],[301.9793     355.5197       0.86343205],[308.61243   354.58282    -4.3171597],[313.85898  354.88263   -6.907456],[319.10553 355.18243  -8.63432],[314.04636  374.63214   -6.907456],[317.34418  362.97736   -6.907456],[307.00098   359.75446    -2.5902958],[301.45465  364.70117   -3.453728],[304.45267    358.2929      -0.86343193],[2.9905621e+02 3.6061639e+02 5.9604645e-08],[312.17258  361.3659    -5.180592],[306.40137  370.24756   -5.180592],[299.50592   352.74652    -1.7268639],[305.98914   354.43292    -1.7268639],[334.05817 346.82544 -12.95148],[343.01483  351.285    -10.361184],[348.11145  354.2081    -6.907456],[354.29486    361.14105      0.86343205],[350.43488    359.60455     -0.86343193],[341.32843  357.76825   -5.180592],[337.46844  356.23175   -6.907456],[330.91028 355.857    -8.63432],[332.40927  375.68146   -7.770888],[331.7722   363.80182   -6.907456],[342.34027  363.08975   -3.453728],[347.287     368.6361     -4.3171597],[346.3501    362.003      -1.7268639],[351.44675   364.92606    -1.7268639],[338.33038  364.17654   -5.180592],[340.42902  373.50787   -6.044024],[351.89642  357.0562    -3.453728],[346.57495   358.06805    -2.5902958]
[323.54095  344.60504  -13.814912],[323.54095  354.18     -10.361184],[322.1731  363.75494  -8.63432],[322.1731  377.43347  -8.63432],[313.966   343.23718 -12.95148],[305.7589   345.9729   -10.361184],[300.28748  348.70862   -6.907456],[294.8161     355.54785      0.86343205],[2.9891965e+02 3.5554785e+02 5.9604645e-08],[307.12674  352.81213   -5.180592],[311.2303   352.81213   -7.770888],[316.7017   352.81213   -9.497752],[312.59814  376.0656    -7.770888],[315.33386  363.75494   -7.770888],[305.7589   359.65143   -3.453728],[300.28748   365.1228     -4.3171597],[303.0232    358.28357    -1.7268639],[296.18393    359.65143     -0.86343193],[309.86243  361.01926   -6.044024],[304.39105  370.5942    -6.044024],[296.18393   351.4443     -2.5902958],[303.0232    352.81213    -2.5902958],[331.74805  344.60504  -13.814912],[341.323    348.70862  -11.224616],[346.79437  352.81213   -7.770888],[353.63364    359.65143     -0.86343193],[349.5301    359.65143    -1.7268639],[341.323    355.54785   -6.907456],[335.8516  355.54785  -8.63432],[330.3802   354.18     -10.361184],[331.74805 377.43347  -8.63432],[330.3802   365.1228    -7.770888],[341.323    363.75494   -5.180592],[346.79437  369.22635   -5.180592],[345.42657  362.38712   -3.453728],[350.89795   365.1228     -2.5902958],[337.21945  363.75494   -6.907456],[339.95514  374.69775   -6.907456],[350.89795   355.54785    -4.3171597],[345.42657   356.9157     -4.3171597]
[323.54095  343.23718  -14.678344],[323.54095  351.4443   -11.224616],[323.54095  362.38712   -9.497752],[322.1731   374.69775  -10.361184],[315.33386  341.86932  -13.814912],[305.7589   344.60504  -11.224616],[300.28748  347.34076   -6.907456],[2.9618393e+02 3.5417999e+02 5.9604645e-08],[300.28748    354.18        -0.86343193],[307.12674  351.4443    -6.044024],[311.2303  351.4443   -8.63432],[316.7017   351.4443   -10.361184],[312.59814  373.3299    -9.497752],[316.7017  361.01926  -8.63432],[305.7589    358.28357    -4.3171597],[300.28748  363.75494   -5.180592],[303.0232    356.9157     -2.5902958],[297.5518    358.28357    -1.7268639],[311.2303   359.65143   -6.907456],[305.7589   369.22635   -7.770888],[297.5518   350.07645   -3.453728],[304.39105  351.4443    -3.453728],[333.1159   343.23718  -14.678344],[342.69086  347.34076  -12.088048],[348.16223  351.4443    -9.497752],[355.00146   358.28357    -2.5902958],[350.89795  358.28357   -3.453728],[341.323    354.18      -7.770888],[337.21945  352.81213   -9.497752],[330.3802   352.81213  -11.224616],[331.74805  374.69775  -10.361184],[330.3802   362.38712   -9.497752],[342.69086  361.01926   -6.044024],[348.16223  366.49066   -6.907456],[346.79437   359.65143    -4.3171597],[352.26578   362.38712    -4.3171597],[337.21945  362.38712   -7.770888],[339.95514 371.96207  -8.63432],[352.26578  354.18      -6.044024],[346.79437  355.54785   -5.180592]
[326.2298   346.58582  -13.814912],[325.89252  354.7929   -10.361184],[325.49902 364.36786  -8.63432],[324.9931  376.67853  -8.63432],[316.71106 344.8245  -12.95148],[308.39154  347.2229   -10.361184],[302.8077   349.73376   -6.907456],[297.05524    356.34814      0.86343205],[3.0115881e+02 3.5651678e+02 5.9604645e-08],[309.47833  354.11835   -5.180592],[313.58185  354.287     -7.770888],[319.05328  354.51184   -9.497752],[315.47437 374.91718  -8.63432],[318.716    362.719     -7.770888],[307.88562   359.53357    -4.3171597],[302.13315   366.14795    -4.3171597],[305.20612   358.05328    -1.7268639],[298.25446   360.50793    -1.7268639],[311.93295  361.07007   -6.044024],[307.3797   371.84418   -6.907456],[298.59174   352.3008     -2.5902958],[305.37476   353.9497     -2.5902958],[335.86096  345.61145  -13.814912],[345.3235   348.74066  -11.224616],[350.62622  353.06906   -7.770888],[3.5718445e+02 3.6018939e+02 5.9604645e-08],[351.713     359.96454    -1.7268639],[343.61835  356.89154   -6.044024],[339.57104 355.35504  -8.63432],[332.73175  355.07397  -10.361184],[334.56805 377.07202  -8.63432],[333.70612  364.70514   -7.770888],[344.76135   362.41916    -4.3171597],[350.00787  368.11542   -5.180592],[348.92108   361.21997    -2.5902958],[352.91223   364.1243     -2.5902958],[339.23376  363.56216   -6.044024],[342.9438   373.30573   -6.907456],[354.61737   355.9734     -4.3171597],[347.72192  357.06018   -3.453728]
[324.3092   343.63068  -14.678344],[323.8595   351.83777  -11.224616],[323.03503  366.88416   -7.770888],[322.28552  380.56262   -7.770888],[314.8092   341.73816  -13.814912],[305.08432  343.94922  -10.361184],[299.463    346.38513   -6.907456],[293.54193   354.29242     1.7268641],[2.9901331e+02 3.5459222e+02 5.9604645e-08],[306.07742  350.8634    -5.180592],[311.54883  351.1632    -7.770888],[317.0202   351.463    -10.361184],[311.4926   377.22733   -7.770888],[314.90286  365.0666    -6.907456],[304.1849   360.36343   -3.453728],[298.4137   365.53503   -3.453728],[301.52417    358.84567     -0.86343193],[295.9778     359.91373     -0.86343193],[309.5064   363.39893   -5.180592],[303.51035  372.67407   -5.180592],[296.50247   350.33875    -2.5902958],[303.26678   352.08136    -2.5902958],[333.9591   342.78748  -13.814912],[343.30917  347.41568  -12.088048],[348.63068  350.4512    -7.770888],[3.5502020e+02 3.5903305e+02 5.9604645e-08],[349.54883   358.73325    -1.7268639],[341.5666   354.18      -6.907456],[337.53796 352.58728  -8.63432],[330.69873  352.21252  -10.361184],[332.01038  378.35156   -7.770888],[331.31708  365.966     -7.770888],[342.40976   363.8299     -4.3171597],[347.58136   369.60107    -4.3171597],[346.58826   362.6869     -2.5902958],[351.9847    364.35455    -1.7268639],[336.8634   364.89795   -6.044024],[340.36737  376.0656    -6.044024],[352.50937   354.7796     -4.3171597],[345.59518  355.7727    -3.453728]
[325.03058  342.42603  -14.678344],[324.6933   350.63315  -11.224616],[324.01874  367.04736   -7.770888],[322.08878 380.66965  -8.63432],[315.51184  340.66473  -13.814912],[305.82446  343.00693  -11.224616],[300.18442  346.88562   -6.907456],[293.0079     354.81165      0.86343205],[2.9847931e+02 3.5503650e+02 5.9604645e-08],[306.85504  351.27026   -6.044024],[311.0148  350.07104  -8.63432],[317.85406  350.3521   -11.224616],[311.2022   378.8521    -7.770888],[315.86786  365.34222   -7.770888],[305.03748  362.15686   -3.453728],[297.9734   367.34717   -3.453728],[302.4142     359.30872     -0.86343193],[295.51874    360.3955      -0.86343193],[309.08484  363.6933    -5.180592],[303.16373  374.41125   -6.044024],[295.96844   349.4527     -2.5902958],[302.7515    351.10162    -2.5902958],[334.66174  341.4517   -14.678344],[344.06805  345.94873  -12.088048],[349.3708   350.27716   -7.770888],[3.5587280e+02 3.5876532e+02 5.9604645e-08],[350.40137   358.54047    -1.7268639],[342.41916  352.73178   -6.907456],[338.3156   352.56314   -9.497752],[331.53256  350.9142   -11.224616],[333.0878   379.7515    -7.770888],[330.85803  367.32843   -7.770888],[343.33728   363.7308     -4.3171597],[348.58383   369.42706    -4.3171597],[347.49707   362.5316     -2.5902958],[352.91223   364.1243     -1.7268639],[337.75348  366.24164   -6.044024],[341.46356  375.98523   -6.907456],[353.36194   353.1815     -4.3171597],[346.4665   354.26825   -3.453728]
[324.9088   341.60504  -14.678344],[324.9088   349.81213  -11.224616],[323.54095  367.5942    -7.770888],[323.54095 379.90485  -8.63432],[313.966    340.23718  -13.814912],[304.39105  342.9729   -11.224616],[298.91965  345.70862   -6.907456],[292.08038   352.54785     1.7268641],[297.5518     353.9157       0.86343205],[305.7589   349.81213   -5.180592],[309.86243 349.81213  -8.63432],[316.7017   349.81213  -10.361184],[312.59814  378.537     -7.770888],[316.7017   366.22635   -6.907456],[304.39105  360.75494   -3.453728],[297.5518   366.22635   -3.453728],[301.65533    358.01926     -0.86343193],[2.9481610e+02 3.5938712e+02 5.9604645e-08],[309.86243  363.49066   -5.180592],[304.39105  373.0656    -5.180592],[294.8161    348.4443     -2.5902958],[301.65533   349.81213    -2.5902958],[334.48376  341.60504  -14.678344],[345.42657  345.70862  -12.088048],[350.89795  348.4443    -7.770888],[3.5773718e+02 3.5665143e+02 5.9604645e-08],[352.26578    356.65143     -0.86343193],[344.05872  352.54785   -6.907456],[338.58728  351.18      -9.497752],[331.74805  351.18     -11.224616],[334.48376  379.90485   -7.770888],[333.1159   366.22635   -7.770888],[345.42657   363.49066    -4.3171597],[350.89795   368.96207    -4.3171597],[348.16223   360.75494    -1.7268639],[355.00146   363.49066    -1.7268639],[339.95514  364.85852   -6.044024],[342.69086  375.8013    -6.044024],[355.00146  352.54785   -3.453728],[348.16223  353.9157    -3.453728]
[323.64005  344.91418  -14.678344],[323.19034  352.78406  -10.361184],[322.29092  368.52368   -7.770888],[321.54144 381.64008  -8.63432],[313.2219   343.00296  -13.814912],[303.89053  345.10156  -10.361184],[297.18243  347.3501    -6.044024],[291.56116  353.60846    3.453728],[295.49606   353.8333      1.7268641],[304.82742   351.73474    -4.3171597],[308.76233  351.9596    -7.770888],[315.3205   352.33435   -9.497752],[309.8866   378.34222   -7.770888],[314.49606  366.76233   -6.907456],[302.91617   362.1529     -2.5902958],[296.05817   367.02466    -2.5902958],[2.9913116e+02 3.5930475e+02 5.9604645e-08],[293.80966    360.3166       0.86343205],[308.08777   363.76428    -4.3171597],[302.24164  373.95758   -5.180592],[293.09766    349.74854     -0.86343193],[300.89252    351.5099      -0.86343193],[332.8215   345.43884  -13.814912],[343.16473  348.66174  -11.224616],[349.57297  351.65976   -7.770888],[356.9931     359.9793       0.86343205],[3.5182147e+02 3.5836786e+02 5.9604645e-08],[342.78998  355.2199    -6.044024],[337.5434  354.9201   -8.63432],[330.98523  354.54535  -10.361184],[332.10947  380.928     -7.770888],[330.23572  367.66174   -6.907456],[343.50198  365.78796   -3.453728],[348.44873  371.33432   -3.453728],[347.5868     363.38956     -0.86343193],[352.7584     365.001       -0.86343193],[338.18048  366.7998    -5.180592],[341.5158   377.51776   -6.044024],[354.66962  354.58286   -3.453728],[348.0365    355.5197     -2.5902958]
[324.8767  350.30078 -12.95148],[325.73865 358.24554  -8.63432],[323.60257  372.59863   -5.180592],[322.85306  385.71503   -5.180592],[315.7702   348.46448  -12.088048],[306.43884 350.5631   -8.63432],[301.11737   351.57495    -4.3171597],[294.18442  357.75836    5.180592],[299.43097  358.05817    3.453728],[307.45068   355.88464    -2.5902958],[312.62228  357.49603   -6.044024],[317.86884  357.79584   -7.770888],[312.43494   383.80377    -4.3171597],[317.11932   370.91223    -4.3171597],[3.0553943e+02 3.6630280e+02 5.9604645e-08],[2.9999310e+02 3.7124951e+02 5.9604645e-08],[303.06607  363.5296     2.590296],[296.43292  364.4665     2.590296],[310.6361    369.22583    -2.5902958],[304.8649    378.10748    -2.5902958],[2.9703253e+02 3.5397339e+02 5.9604645e-08],[303.51578    355.6598       0.86343205],[335.3698   350.9004   -12.088048],[344.40137  354.04834   -9.497752],[350.80963  357.04636   -5.180592],[358.3797   362.7426     3.453728],[353.13312  362.4428     2.590296],[344.10156  359.29486   -3.453728],[338.85504  358.99506   -6.044024],[332.29684  358.6203    -7.770888],[333.4211    385.00296    -4.3171597],[332.78403   373.1233     -4.3171597],[344.8136     369.8629      -0.86343193],[349.76035    375.40927     -0.86343193],[348.8984     367.4645       0.86343205],[354.07      369.07596     1.7268641],[339.49213   370.87476    -2.5902958],[342.82742   381.5927     -2.5902958],[354.66962    358.58286     -0.86343193],[3.4803650e+02 3.5951971e+02 5.9604645e-08]
[323.29736 348.99854 -12.95148],[323.29736  356.75592   -9.497752],[322.00446  368.39203   -6.044024],[322.00446  380.02814   -6.907456],[314.24704  346.41272  -12.088048],[305.19675  348.99854   -9.497752],[300.02515  350.29144   -5.180592],[293.56067  356.75592    3.453728],[298.73224  356.75592    2.590296],[306.48965  354.17014   -3.453728],[310.36835  355.463     -6.044024],[316.83286 355.463    -8.63432],[311.66125  378.73523   -6.044024],[315.53995  367.09912   -5.180592],[305.19675   361.92755    -1.7268639],[298.73224   367.09912    -1.7268639],[301.31805    360.63464      0.86343205],[296.14645   361.92755     1.7268641],[309.07544  364.51334   -3.453728],[303.90387  373.5636    -3.453728],[296.14645    352.87723     -0.86343193],[302.61096    354.17014     -0.86343193],[332.34766 348.99854 -12.95148],[341.39795  351.58435  -10.361184],[346.56952  355.463     -6.044024],[354.32693  361.92755    2.590296],[349.15533    360.63464      0.86343205],[340.10504   358.04883    -4.3171597],[336.22635  356.75592   -6.907456],[329.76184 356.75592  -8.63432],[331.05475  380.02814   -6.044024],[329.76184  368.39203   -6.044024],[341.39795   365.8062     -2.5902958],[346.56952   370.97784    -2.5902958],[3.4527664e+02 3.6451334e+02 5.9604645e-08],[3.5044824e+02 3.6709912e+02 5.9604645e-08],[336.22635   367.09912    -4.3171597],[340.10504   377.44232    -4.3171597],[351.74112   358.04883    -1.7268639],[345.27664   358.04883    -1.7268639]
[327.27908  344.07498  -14.678344],[326.49213  351.83237  -11.224616],[325.31165 363.46844  -8.63432],[324.       376.39746   -9.497752],[317.06708  341.73276  -13.814912],[307.6233   344.6933   -11.224616],[302.18936  346.75446   -6.907456],[296.23077    353.98718      0.86343205],[3.0024063e+02 3.5308780e+02 5.9604645e-08],[308.26035  351.289     -6.044024],[313.43195 351.81363  -8.63432],[320.02762  351.17654  -10.361184],[315.08087 374.1864   -8.63432],[317.55426  362.68146   -7.770888],[307.4734    359.0464     -4.3171597],[301.77713   363.6933     -4.3171597],[303.72583   357.36       -1.7268639],[298.42307    358.12823     -0.86343193],[311.2209   360.73276   -6.044024],[306.42407  369.3896    -6.907456],[297.91718   350.2397     -2.5902958],[304.2505    352.1884     -2.5902958],[335.16766  343.56903  -14.678344],[345.2485   347.20416  -12.088048],[350.15778  350.31464   -7.770888],[3.5725940e+02 3.5756610e+02 5.9604645e-08],[352.08777   357.04144    -1.7268639],[344.5927   353.66864   -6.044024],[339.4211  353.14398  -8.63432],[332.95663  352.4882   -10.361184],[334.60553  374.86096   -9.497752],[333.2002  362.96252  -8.63432],[345.09863   361.55725    -4.3171597],[349.74557  367.25348   -5.180592],[349.1085    360.65784    -2.5902958],[354.14893   362.4754     -2.5902958],[339.79587  362.32547   -6.907456],[342.7564   371.76923   -7.770888],[355.06708   353.42505    -4.3171597],[348.34024  355.35504   -3.453728]
